dataset_id	outer_lncRNA_id	region_id	label	target_chromosome	arm	region_score	valid_row_count
bte_sra_gse58641	lncrna_sra	bt5_0c409d4bbb520ad9afcf9faf	0	chr9	G	114	38
bte_sra_gse58641	lncrna_sra	bt5_0c6746808c1d0ba001405972	0	chr12	G	99	19
bte_sra_gse58641	lncrna_sra	bt5_0c79c203d68e876a98c11b1e	0	chr1	G	80	5
bte_sra_gse58641	lncrna_sra	bt5_0c88ccc704185c9e497b5d82	0	chr1	G	86	10
bte_sra_gse58641	lncrna_sra	bt5_0cb1417c1f2d8a3d09a57c00	0	chr12	G	79	8
bte_sra_gse58641	lncrna_sra	bt5_0d0b5d38040bdf852a829df4	1	chr1	G	111	9
bte_sra_gse58641	lncrna_sra	bt5_0d30b33c1aa4c8f3d9ec7241	0	chr3	G	77	1
bte_sra_gse58641	lncrna_sra	bt5_0e05b36639090a1360cb2dfa	0	chr2	G	101	8
bte_sra_gse58641	lncrna_sra	bt5_0e08600307a65bbd91d41481	0	chr2	G	77	7
bte_sra_gse58641	lncrna_sra	bt5_0e197b2cf83fb73b1d44570c	0	chr2	G	72	3
bte_sra_gse58641	lncrna_sra	bt5_0e289231500aab7ebfff08e2	0	chr16	G	107	8
bte_sra_gse58641	lncrna_sra	bt5_0ead07293397393b2af7c713	0	chr12	G	104	38
bte_sra_gse58641	lncrna_sra	bt5_0ed8d5e08c496888da985ff5	0	chr3	G	81	1
bte_sra_gse58641	lncrna_sra	bt5_0f049be075cd73728a7026a2	0	chr15	G	100	26
bte_sra_gse58641	lncrna_sra	bt5_0f596d69bfbba393984077ad	0	chr12	G	85	5
bte_sra_gse58641	lncrna_sra	bt5_0f7b3b3dc61267bd02afe6fc	0	chr21	G	111	69
bte_sra_gse58641	lncrna_sra	bt5_0faeedd6bee7dd73f09c7a3e	0	chr2	G	93	10
bte_sra_gse58641	lncrna_sra	bt5_0fb9ba78903fef6b4e227862	0	chr19	G	110	12
bte_sra_gse58641	lncrna_sra	bt5_0fe30a4a6aa70c0937385909	0	chr1	G	83	12
bte_sra_gse58641	lncrna_sra	bt5_103bb9618dc2c7f89968d7b9	0	chr11	G	95	4
bte_sra_gse58641	lncrna_sra	bt5_1065bfd0d874df0a4806cc4c	0	chr8	G	100	10
bte_sra_gse58641	lncrna_sra	bt5_1143e6bed227ebc637dda5d6	0	chr2	G	83	7
bte_sra_gse58641	lncrna_sra	bt5_1147f7db85030c2eb11c8b9e	0	chr2	G	104	42
bte_sra_gse58641	lncrna_sra	bt5_11484a400784a8abe21c0731	0	chr1	G	100	17
bte_sra_gse58641	lncrna_sra	bt5_1166e1a17508a681a5c632ea	0	chr3	G	89	16
bte_sra_gse58641	lncrna_sra	bt5_11b88bb90280659414c4c74e	0	chr2	G	98	20
bte_sra_gse58641	lncrna_sra	bt5_11c85262e23dce330826ac8d	0	chr19	G	90	8
bte_sra_gse58641	lncrna_sra	bt5_11ca442728574e63973adbb2	0	chr15	G	104	17
bte_sra_gse58641	lncrna_sra	bt5_1283a64fd745601e4fe76b43	0	chr1	G	70	3
bte_sra_gse58641	lncrna_sra	bt5_12eb9585b71dc84e4afc8794	0	chr7	G	100	11
bte_sra_gse58641	lncrna_sra	bt5_1361eed8f7411b9686af50b9	0	chr16	G	90	14
bte_sra_gse58641	lncrna_sra	bt5_13887d9659a569aec526c843	0	chr12	G	84	3
bte_sra_gse58641	lncrna_sra	bt5_13c4ed258bd0f9a7b35dd14c	0	chr9	G	101	14
bte_sra_gse58641	lncrna_sra	bt5_13e804c6ebd212a4174beab6	0	chr1	G	101	44
bte_sra_gse58641	lncrna_sra	bt5_148ec5e0bad2f1b0c8156df0	0	chr1	G	93	9
bte_sra_gse58641	lncrna_sra	bt5_15452decaf1477bfab1e9b73	0	chr7	G	120	12
bte_sra_gse58641	lncrna_sra	bt5_156b5e5a4ab4b4a8eeaf019e	0	chr21	G	103	71
bte_sra_gse58641	lncrna_sra	bt5_1585c8ae59022dcf54113197	0	chr10	G	96	22
bte_sra_gse58641	lncrna_sra	bt5_161d90966ffd4ee98b4dff89	0	chr16	G	100	3
bte_sra_gse58641	lncrna_sra	bt5_1628e2fd9dbbf5ca97002d4a	0	chr3	G	102	7
bte_sra_gse58641	lncrna_sra	bt5_166efb327b0c0382c553903d	0	chr1	G	85	5
bte_sra_gse58641	lncrna_sra	bt5_16c9077d90851a4be344ed22	0	chr1	G	95	7
bte_sra_gse58641	lncrna_sra	bt5_16cc0c3a63518b2e6933e3cb	0	chr2	G	94	22
bte_sra_gse58641	lncrna_sra	bt5_16cc13288c7d1bff0ea32d74	0	chr9	G	94	27
bte_sra_gse58641	lncrna_sra	bt5_16eb8311386ffae3cbef7e76	0	chr9	G	100	17
bte_sra_gse58641	lncrna_sra	bt5_1724a6638ce2e735fdce1007	0	chr2	G	100	7
bte_sra_gse58641	lncrna_sra	bt5_17f70c6b093328d90a338d4a	0	chr2	G	117	22
bte_sra_gse58641	lncrna_sra	bt5_17ffb0888a8ba50c3bff6152	0	chr9	G	105	25
bte_sra_gse58641	lncrna_sra	bt5_1801d23054923e29328878e8	0	chr3	G	104	16
bte_sra_gse58641	lncrna_sra	bt5_18159c99def6a43b2813136f	0	chr2	G	104	28
bte_sra_gse58641	lncrna_sra	bt5_181699bf92b140bb4f889b70	0	chr11	G	102	4
bte_sra_gse58641	lncrna_sra	bt5_181f7ab49b5b5c820108b897	0	chr16	G	123	29
bte_sra_gse58641	lncrna_sra	bt5_1821efba65049101e47d682f	0	chr1	G	120	35
bte_sra_gse58641	lncrna_sra	bt5_18515b61dff3ec10ed5bfe92	0	chr15	G	82	5
bte_sra_gse58641	lncrna_sra	bt5_18e74a73d990e61766d4edd4	0	chr11	G	105	11
bte_sra_gse58641	lncrna_sra	bt5_1908eba04b183962459d7ac2	0	chr1	G	92	18
bte_sra_gse58641	lncrna_sra	bt5_1940cbb343f0cd607d468fa3	0	chr3	G	110	33
bte_sra_gse58641	lncrna_sra	bt5_19734883934f0b3b51837ff3	1	chr1	G	94	5
bte_sra_gse58641	lncrna_sra	bt5_19aa3bfec2ff376e8e0d54ba	0	chr2	G	82	6
bte_sra_gse58641	lncrna_sra	bt5_19bdda094c76cab5c0464970	1	chr17	G	99	27
bte_sra_gse58641	lncrna_sra	bt5_19c11f8845756d594d11c37d	0	chr2	G	86	4
bte_sra_gse58641	lncrna_sra	bt5_19cf3f46d4e795cf1765d4fd	0	chr19	G	80	5
bte_sra_gse58641	lncrna_sra	bt5_1acb33e55eb8a3db1824a052	0	chr1	G	87	9
bte_sra_gse58641	lncrna_sra	bt5_1afde12568221938d52ff90b	0	chr1	G	89	10
bte_sra_gse58641	lncrna_sra	bt5_1bb220330ad70e60f935a47c	1	chr1	G	152	9
bte_sra_gse58641	lncrna_sra	bt5_1c2d8a34ec6f3fb95a2fb2a3	0	chr17	G	98	18
bte_sra_gse58641	lncrna_sra	bt5_1c3dacf8eeb3a6c445031ab2	0	chr2	G	-1	0
bte_sra_gse58641	lncrna_sra	bt5_1cd834dccc8ea1ba24c70f38	0	chr2	G	85	5
bte_sra_gse58641	lncrna_sra	bt5_1cdf1e4fee905136d8c03ab2	0	chr1	G	90	11
bte_sra_gse58641	lncrna_sra	bt5_1d019a0693d02e2d9527aa16	0	chr1	G	97	23
bte_sra_gse58641	lncrna_sra	bt5_1d029e7ad6b0f740b0728544	0	chr1	G	89	9
bte_sra_gse58641	lncrna_sra	bt5_1d5b1eb5ebf7ed79210fbb7d	0	chr17	G	102	32
bte_sra_gse58641	lncrna_sra	bt5_1d5f755c10c295a0e80cd55a	0	chr1	G	107	21
bte_sra_gse58641	lncrna_sra	bt5_1e22f42dc2d7543875a7a08d	0	chr12	G	103	65
bte_sra_gse58641	lncrna_sra	bt5_1ef8f482e29be198624adb97	0	chr9	G	112	37
bte_sra_gse58641	lncrna_sra	bt5_1f26270753e6923c5d987955	1	chr6	G	114	30
bte_sra_gse58641	lncrna_sra	bt5_1fc8215e6ec32f3e0aa730bc	0	chr2	G	94	5
bte_sra_gse58641	lncrna_sra	bt5_202ded96258136fb00005548	0	chr19	G	90	7
bte_sra_gse58641	lncrna_sra	bt5_2041a8146430f5fc72412532	0	chr1	G	85	2
bte_sra_gse58641	lncrna_sra	bt5_20502fdc3d9cab726f7e6f4e	1	chr2	G	101	19
bte_sra_gse58641	lncrna_sra	bt5_20a590a19a2cdce9b87f4b60	0	chr1	G	93	10
bte_sra_gse58641	lncrna_sra	bt5_2110d19a1fcfbecb56ddf8c3	0	chr1	G	86	12
bte_sra_gse58641	lncrna_sra	bt5_211a104a29d1e2ccf590be46	0	chr1	G	93	9
bte_sra_gse58641	lncrna_sra	bt5_2160d35bf15364be3931e042	0	chr12	G	93	9
bte_sra_gse58641	lncrna_sra	bt5_21802837a64c50aa6e592ba0	1	chr16	G	101	16
bte_sra_gse58641	lncrna_sra	bt5_22f300d165c47b6043b8829a	0	chr1	G	96	20
bte_sra_gse58641	lncrna_sra	bt5_2325ffa2433a5066e0c8e766	0	chr1	G	76	7
bte_sra_gse58641	lncrna_sra	bt5_2328aedabacad0d5966243f8	0	chr3	G	108	11
bte_sra_gse58641	lncrna_sra	bt5_232e23976a6422be6fa91364	0	chr7	G	84	6
bte_sra_gse58641	lncrna_sra	bt5_2348188822e14e94d95edd04	0	chr7	G	81	8
bte_sra_gse58641	lncrna_sra	bt5_24142baccd6fe080c74842ff	0	chr16	G	107	23
bte_sra_gse58641	lncrna_sra	bt5_2457060dc324781b6f975fb8	0	chr11	G	130	17
bte_sra_gse58641	lncrna_sra	bt5_2475800aa56e96df308b310a	1	chr9	G	98	20
bte_sra_gse58641	lncrna_sra	bt5_24ec87fad79d7eb69bf5d3d3	0	chr3	G	86	5
bte_sra_gse58641	lncrna_sra	bt5_25e08721b13dd2a4248bd145	0	chr1	G	104	19
bte_sra_gse58641	lncrna_sra	bt5_25f68b82825354272bfeaff6	0	chr2	G	86	5
bte_sra_gse58641	lncrna_sra	bt5_2613e59453a5446b89eee4a8	0	chr3	G	88	6
bte_sra_gse58641	lncrna_sra	bt5_262a912b2e246cc78e3920e5	0	chr9	G	113	46
bte_sra_gse58641	lncrna_sra	bt5_26826356ebba296f01193245	0	chr19	G	81	7
bte_sra_gse58641	lncrna_sra	bt5_2687aa57d825e9470cbe17b6	0	chr1	G	102	25
bte_sra_gse58641	lncrna_sra	bt5_26ee20c10f9194a349c20d9d	1	chr21	G	97	11
bte_sra_gse58641	lncrna_sra	bt5_2701f2587d8e40e80fe1d478	0	chr12	G	78	2
bte_sra_gse58641	lncrna_sra	bt5_27beeee382408af30a0b2ce7	0	chr7	G	91	16
bte_sra_gse58641	lncrna_sra	bt5_27c2f48b51c47f11c5fefbad	0	chr11	G	87	13
bte_sra_gse58641	lncrna_sra	bt5_27d09c32285f58ab920dfe84	0	chr1	G	87	15
bte_sra_gse58641	lncrna_sra	bt5_27e444217a489d493117e1fe	0	chr1	G	93	8
bte_sra_gse58641	lncrna_sra	bt5_280977dcddfbb989927002be	0	chr1	G	88	6
bte_sra_gse58641	lncrna_sra	bt5_283ad8e3ca7c940d8a2d7db3	0	chr3	G	109	17
bte_sra_gse58641	lncrna_sra	bt5_284c2ff105526a1c3e4bb241	1	chr10	G	104	25
bte_sra_gse58641	lncrna_sra	bt5_2875c8e064902df2da7b538b	0	chr8	G	88	10
bte_sra_gse58641	lncrna_sra	bt5_293bdbcc44e53386e7143d1e	0	chr21	G	117	27
bte_sra_gse58641	lncrna_sra	bt5_297f50068e1170b050c3f26f	0	chr2	G	85	12
bte_sra_gse58641	lncrna_sra	bt5_298eceb935e1f79b425394d0	0	chr17	G	104	25
bte_sra_gse58641	lncrna_sra	bt5_2a1f5bde3e257f84f5875ecf	0	chr16	G	87	16
bte_sra_gse58641	lncrna_sra	bt5_2a23516ec7a18ffaddf3002b	0	chr7	G	94	5
bte_sra_gse58641	lncrna_sra	bt5_2a8dab265a8c26aa64eaf372	0	chr2	G	90	7
bte_sra_gse58641	lncrna_sra	bt5_2adb2e7341efeba40bc9501e	0	chr16	G	105	18
bte_sra_gse58641	lncrna_sra	bt5_2b90360da7e82b4bd858dc06	0	chr17	G	90	8
bte_sra_gse58641	lncrna_sra	bt5_2be72a14a0f363cc1908b59c	0	chr1	G	91	4
bte_sra_gse58641	lncrna_sra	bt5_2befe2a4ee8c10abca1df31a	0	chr9	G	101	6
bte_sra_gse58641	lncrna_sra	bt5_2c0c2821302aa257250d5bd0	0	chr17	G	99	7
bte_sra_gse58641	lncrna_sra	bt5_2c0f819561a915c1415f6322	0	chr19	G	103	14
bte_sra_gse58641	lncrna_sra	bt5_2c14f0c8353d393c32165eda	0	chr1	G	87	3
bte_sra_gse58641	lncrna_sra	bt5_2c3a8fa1266f7069b6c4e70c	1	chr1	G	87	12
bte_sra_gse58641	lncrna_sra	bt5_2c3ab0e94c01581fd9e1df56	1	chr16	G	83	10
bte_sra_gse58641	lncrna_sra	bt5_2c47a441c22a38aed973947b	0	chr11	G	112	43
bte_sra_gse58641	lncrna_sra	bt5_2ca3c4620e9721a9215f5e4c	1	chr8	G	99	18
bte_sra_gse58641	lncrna_sra	bt5_2cc1e3fb842de514f2cfbc1a	0	chr2	G	80	8
bte_sra_gse58641	lncrna_sra	bt5_2d2e736834940f98f4a595a7	0	chr3	G	86	14
bte_sra_gse58641	lncrna_sra	bt5_2d3130ccbc27523e4692ff39	0	chr1	G	75	5
bte_sra_gse58641	lncrna_sra	bt5_2d35a4d2fdeada552b1c6f15	1	chr17	G	84	8
bte_sra_gse58641	lncrna_sra	bt5_2d9539e9fef922b16fe1ba98	0	chr2	G	105	9
bte_sra_gse58641	lncrna_sra	bt5_2dbd162c934fdb6039f184e6	0	chr7	G	98	14
bte_sra_gse58641	lncrna_sra	bt5_2dcc3979df156d09a554406e	0	chr8	G	78	3
bte_sra_gse58641	lncrna_sra	bt5_2dd541726d157b76b9784115	0	chr1	G	110	14
bte_sra_gse58641	lncrna_sra	bt5_2df7de2ef6b20c66faf34296	0	chr1	G	122	33
bte_sra_gse58641	lncrna_sra	bt5_2e04008846bcb95eb7634747	0	chr1	G	99	16
bte_sra_gse58641	lncrna_sra	bt5_2e2dd4b2ec842f7e1de56b04	0	chr1	G	112	40
bte_sra_gse58641	lncrna_sra	bt5_2e46c0a7e3cbb4ecbd9a4c2c	1	chr2	G	86	7
bte_sra_gse58641	lncrna_sra	bt5_2e9bdcba5b8365c88db0e9a3	0	chr7	G	87	2
bte_sra_gse58641	lncrna_sra	bt5_2ea9ef051ca7dfbffdef8ff1	0	chr3	G	93	11
bte_sra_gse58641	lncrna_sra	bt5_2ece1116b11c97dbc123a0e4	0	chr3	G	80	4
bte_sra_gse58641	lncrna_sra	bt5_2f2c93453f997e62a6bbde8b	0	chr2	G	127	9
bte_sra_gse58641	lncrna_sra	bt5_2f974bf10b4b872d82b19f93	0	chr1	G	85	6
bte_sra_gse58641	lncrna_sra	bt5_301558661505c3b86c904cc9	0	chr1	G	70	5
bte_sra_gse58641	lncrna_sra	bt5_30d9866916fee26b2fd16aa6	0	chr21	G	90	13
bte_sra_gse58641	lncrna_sra	bt5_30f1982485d7ff41e65991ea	0	chr7	G	104	10
bte_sra_gse58641	lncrna_sra	bt5_30f19c56bbdd3f6bf7b9aac2	1	chr16	G	107	20
bte_sra_gse58641	lncrna_sra	bt5_310d054c49fb4b42dc5927a2	0	chr16	G	84	5
bte_sra_gse58641	lncrna_sra	bt5_311317d19538838d46690d69	0	chr2	G	111	16
bte_sra_gse58641	lncrna_sra	bt5_3134f35930ec15b594aef2c2	0	chr7	G	87	8
bte_sra_gse58641	lncrna_sra	bt5_31aed18530540404f2c299be	1	chr9	G	117	13
bte_sra_gse58641	lncrna_sra	bt5_31d3cc5c0f9ce1ebfaf3c460	0	chr1	G	95	10
bte_sra_gse58641	lncrna_sra	bt5_323253a0f8fb60c0bfa91426	0	chr1	G	100	20
bte_sra_gse58641	lncrna_sra	bt5_33185b13defa62c4fa42f449	0	chr1	G	106	35
bte_sra_gse58641	lncrna_sra	bt5_336f6bc156232ba9d975e448	0	chr1	G	103	10
bte_sra_gse58641	lncrna_sra	bt5_33ed3a07830c05ca3258fa13	0	chr11	G	106	37
bte_sra_gse58641	lncrna_sra	bt5_33ee08e9eabb8fe8499e937d	0	chr1	G	84	5
bte_sra_gse58641	lncrna_sra	bt5_344528c7402918f9bff20771	1	chr11	G	110	20
bte_sra_gse58641	lncrna_sra	bt5_345569d7571694ad2b40c93e	0	chr12	G	92	20
bte_sra_gse58641	lncrna_sra	bt5_35d4e7ac1b01ac5167d3e87d	1	chr9	G	99	7
bte_sra_gse58641	lncrna_sra	bt5_35eb62de950c82ed20f54be0	0	chr2	G	98	13
bte_sra_gse58641	lncrna_sra	bt5_36939e2e558d8b7cc6fcdc79	0	chr3	G	73	1
bte_sra_gse58641	lncrna_sra	bt5_36cc25568878f0f32866e1d6	0	chr16	G	102	2
bte_sra_gse58641	lncrna_sra	bt5_36cfe606c10e424fe5bef43b	0	chr3	G	100	37
bte_sra_gse58641	lncrna_sra	bt5_37015e7737b44c093e39740f	0	chr11	G	78	10
bte_sra_gse58641	lncrna_sra	bt5_377da7bc56f7b553cfbe2c21	0	chr1	G	108	23
bte_sra_gse58641	lncrna_sra	bt5_378f28bcab2b614fbc8487a9	0	chr7	G	94	1
bte_sra_gse58641	lncrna_sra	bt5_37a0cf6b24237d8406b8d87f	0	chr1	G	84	6
bte_sra_gse58641	lncrna_sra	bt5_37d51192efaba1c975a35ca3	0	chr1	G	97	13
bte_sra_gse58641	lncrna_sra	bt5_37de7d529bf059cddd0c6f88	0	chr3	G	79	5
bte_sra_gse58641	lncrna_sra	bt5_37e8c6050d2523ed179d82ba	0	chr17	G	114	38
bte_sra_gse58641	lncrna_sra	bt5_386ef90a63b5d840c12415b9	0	chr10	G	115	13
bte_sra_gse58641	lncrna_sra	bt5_3880d1892106cf95a52a0038	0	chr6	G	104	37
bte_sra_gse58641	lncrna_sra	bt5_38918d6dac77bbec986e04a5	0	chr1	G	80	3
bte_sra_gse58641	lncrna_sra	bt5_38cfce0da91c4375212a03b5	0	chr16	G	93	8
bte_sra_gse58641	lncrna_sra	bt5_391f27a315d114c9f207cce0	0	chr1	G	80	4
bte_sra_gse58641	lncrna_sra	bt5_396dfea8e081a0e55a76ad69	0	chr1	G	96	27
bte_sra_gse58641	lncrna_sra	bt5_39f1d049f329a29f8e49df8e	0	chr16	G	89	5
bte_sra_gse58641	lncrna_sra	bt5_3aadf0af42d7dea3b27adb09	1	chr1	G	87	9
bte_sra_gse58641	lncrna_sra	bt5_3af959c39ac0734ceff32104	0	chr2	G	98	11
bte_sra_gse58641	lncrna_sra	bt5_3b373aea0d6911ea535b0f7b	0	chr9	G	116	35
bte_sra_gse58641	lncrna_sra	bt5_3b385ce59b5a20ea1e840071	0	chr1	G	105	10
bte_sra_gse58641	lncrna_sra	bt5_3b3d05a50a6ee89582d8d687	0	chr16	G	98	49
bte_sra_gse58641	lncrna_sra	bt5_3b47fb54f2b2a4ae5b6a683f	0	chr9	G	108	9
bte_sra_gse58641	lncrna_sra	bt5_3b817e0b00e218bc11401b3c	0	chr1	G	97	6
bte_sra_gse58641	lncrna_sra	bt5_3b94930a86adae4b5bc4588a	0	chr19	G	101	25
bte_sra_gse58641	lncrna_sra	bt5_3d125c49692cb0df4511efdb	0	chr16	G	86	5
bte_sra_gse58641	lncrna_sra	bt5_3d7e5ea824ed0a6438651f90	0	chr19	G	100	14
bte_sra_gse58641	lncrna_sra	bt5_3dcc98f8164c45939946bc78	0	chr2	G	73	3
bte_sra_gse58641	lncrna_sra	bt5_3df4e4a50007727d1a6231f5	1	chr1	G	95	24
bte_sra_gse58641	lncrna_sra	bt5_3e0af974e45d5349dbde15e8	1	chr7	G	104	4
bte_sra_gse58641	lncrna_sra	bt5_3e55911792ffd1d915c1fec2	0	chr21	G	87	4
bte_sra_gse58641	lncrna_sra	bt5_3e981503bc450d6b41d521fc	0	chr15	G	99	9
bte_sra_gse58641	lncrna_sra	bt5_3f3c01cd81a737fa12f3d68e	0	chr7	G	91	9
bte_sra_gse58641	lncrna_sra	bt5_3f4b024059176315bd613663	0	chr9	G	112	41
bte_sra_gse58641	lncrna_sra	bt5_3f7d24b616f73f7eae344fca	0	chr9	G	95	18
bte_sra_gse58641	lncrna_sra	bt5_3fe8d0556a645352bcc53347	0	chr1	G	99	11
bte_sra_gse58641	lncrna_sra	bt5_401277738596aa7b82d786ec	0	chr7	G	84	6
bte_sra_gse58641	lncrna_sra	bt5_40544a1393e5843d8b78b457	0	chr7	G	82	7
bte_sra_gse58641	lncrna_sra	bt5_40abc309181accb27fa1a050	0	chr1	G	-1	0
bte_sra_gse58641	lncrna_sra	bt5_40b8a12da845097c4ebf5197	0	chr9	G	134	22
bte_sra_gse58641	lncrna_sra	bt5_413025d8368d5b7e0492fa98	0	chr11	G	94	37
bte_sra_gse58641	lncrna_sra	bt5_414108a6df09242ec010904c	0	chr16	G	94	10
bte_sra_gse58641	lncrna_sra	bt5_416fb4516f18d2e842a58052	0	chr16	G	119	34
bte_sra_gse58641	lncrna_sra	bt5_4181980a9d31457a37324f3a	0	chr7	G	87	19
bte_sra_gse58641	lncrna_sra	bt5_41ec582492933768419a5995	0	chr17	G	93	7
bte_sra_gse58641	lncrna_sra	bt5_422ccd24ca4218e773164025	0	chr1	G	88	8
bte_sra_gse58641	lncrna_sra	bt5_42454097a135879145697ce8	0	chr3	G	96	32
bte_sra_gse58641	lncrna_sra	bt5_426f4de1438fcd0de9c5f45b	0	chr9	G	109	16
bte_sra_gse58641	lncrna_sra	bt5_42acbe637662aeee6b549acf	0	chr1	G	77	5
bte_sra_gse58641	lncrna_sra	bt5_42b81f7d7958545d8ac9e3e7	0	chr1	G	108	24
bte_sra_gse58641	lncrna_sra	bt5_42f911ecfb8940dc334f839b	0	chr20	G	108	5
bte_sra_gse58641	lncrna_sra	bt5_435583dc45dab60bd07bf469	1	chr1	G	99	6
bte_sra_gse58641	lncrna_sra	bt5_436a72e3d8d2f7ced687a2f3	0	chr1	G	93	13
bte_sra_gse58641	lncrna_sra	bt5_43da58c410b63c1a9dc94181	0	chr2	G	75	4
bte_sra_gse58641	lncrna_sra	bt5_441430cc2e363dca88a1a135	1	chr2	G	111	20
bte_sra_gse58641	lncrna_sra	bt5_441cb4582fffaeb732dce97c	0	chr19	G	94	22
bte_sra_gse58641	lncrna_sra	bt5_4434767ee76d3cb6fc3f91f1	0	chr1	G	89	4
bte_sra_gse58641	lncrna_sra	bt5_443da087af84f898e5bff29b	0	chr12	G	99	6
bte_sra_gse58641	lncrna_sra	bt5_44e88665a327489d1c7c4811	0	chr1	G	123	44
bte_sra_gse58641	lncrna_sra	bt5_44f6619993660b6e7559f426	0	chr16	G	94	4
bte_sra_gse58641	lncrna_sra	bt5_450f3ba903b552e74c7173a4	0	chr11	G	81	3
bte_sra_gse58641	lncrna_sra	bt5_45439e02e39b2f6f64de90de	0	chr3	G	116	27
bte_sra_gse58641	lncrna_sra	bt5_454fc0956b7225729450142b	0	chr8	G	88	10
bte_sra_gse58641	lncrna_sra	bt5_466e869bc57564c7fa295a83	0	chr19	G	107	14
bte_sra_gse58641	lncrna_sra	bt5_46c9142668c95cffc7161046	0	chr9	G	107	10
bte_sra_gse58641	lncrna_sra	bt5_46f597e483fc3766c51079ba	0	chr1	G	101	13
bte_sra_gse58641	lncrna_sra	bt5_4728e5534b62c6c96bcd57ca	0	chr1	G	94	27
bte_sra_gse58641	lncrna_sra	bt5_478dad69f4874200146d979b	0	chr17	G	90	8
bte_sra_gse58641	lncrna_sra	bt5_4799c9f8f848476a1e767358	0	chr9	G	90	7
bte_sra_gse58641	lncrna_sra	bt5_48294aa23374d3c91b138dd0	0	chr6	G	106	40
bte_sra_gse58641	lncrna_sra	bt5_4829ab9aeefe33ba6ba4aa3c	1	chr1	G	90	15
bte_sra_gse58641	lncrna_sra	bt5_482e275e41ad2c588e1cbeaf	0	chr2	G	92	10
bte_sra_gse58641	lncrna_sra	bt5_4836b5adddf20a6c26a27b9d	0	chr16	G	110	15
bte_sra_gse58641	lncrna_sra	bt5_483e2f67a7ea817e69f4a150	0	chr1	G	84	9
bte_sra_gse58641	lncrna_sra	bt5_4843dda258d71c785e3310a9	0	chr1	G	116	11
bte_sra_gse58641	lncrna_sra	bt5_488665dfec17e4c238f62b8c	0	chr12	G	90	7
bte_sra_gse58641	lncrna_sra	bt5_48fa68fce38fdc4a7d38dd2b	0	chr9	G	118	16
bte_sra_gse58641	lncrna_sra	bt5_49087144519edee269a9644f	0	chr11	G	96	8
bte_sra_gse58641	lncrna_sra	bt5_494051ed232b948f7201a557	0	chr12	G	99	23
bte_sra_gse58641	lncrna_sra	bt5_4954344c9e48225e773952b7	0	chr1	G	94	14
bte_sra_gse58641	lncrna_sra	bt5_49abcf871314e089f73a2311	0	chr21	G	96	38
bte_sra_gse58641	lncrna_sra	bt5_49ac1afead7d1d23bf4115be	0	chr9	G	118	17
bte_sra_gse58641	lncrna_sra	bt5_4a00d1625daf181169e39aab	1	chr11	G	94	13
bte_sra_gse58641	lncrna_sra	bt5_4a0c7304a6f70c8a10cda5d6	0	chr17	G	102	11
bte_sra_gse58641	lncrna_sra	bt5_4aeac7211dfa8d764d5d51f3	0	chr1	G	99	9
bte_sra_gse58641	lncrna_sra	bt5_4b512d248ae7680985e31735	0	chr6	G	120	23
bte_sra_gse58641	lncrna_sra	bt5_4b634839b9c2cc5c3850f6c9	0	chr12	G	115	32
bte_sra_gse58641	lncrna_sra	bt5_4b6cba30054253abfe3628d7	0	chr2	G	81	6
bte_sra_gse58641	lncrna_sra	bt5_4ba283bfade51d0dc76563d3	0	chr12	G	103	38
bte_sra_gse58641	lncrna_sra	bt5_4c21395d1656783bc314cc79	0	chr1	G	90	11
bte_sra_gse58641	lncrna_sra	bt5_4c7016b7a5ae2bcff8c861c1	0	chr19	G	108	41
bte_sra_gse58641	lncrna_sra	bt5_4c965147f498f3365fdb54ef	0	chr1	G	76	5
bte_sra_gse58641	lncrna_sra	bt5_4c9d199e3ca983dd13dda1f3	0	chr2	G	93	6
bte_sra_gse58641	lncrna_sra	bt5_4cadf80b5fea0261206f83a5	0	chr16	G	89	7
bte_sra_gse58641	lncrna_sra	bt5_4cda71b99ccd7b7143145a72	0	chr1	G	102	43
bte_sra_gse58641	lncrna_sra	bt5_4cf6727c044c3a145ac0dd74	0	chr1	G	107	30
bte_sra_gse58641	lncrna_sra	bt5_4d6a4146b4a44cd00af4d411	0	chr9	G	101	9
bte_sra_gse58641	lncrna_sra	bt5_4d6cbd27317c4c5beb06d51e	1	chr2	G	80	10
bte_sra_gse58641	lncrna_sra	bt5_4d719ab22108610d242ab4ec	0	chr11	G	64	2
bte_sra_gse58641	lncrna_sra	bt5_4dad313b2dc3dce98c7c719a	0	chr10	G	126	27
bte_sra_gse58641	lncrna_sra	bt5_4df377ceb3588154b2db17b4	0	chr7	G	93	19
bte_sra_gse58641	lncrna_sra	bt5_4e0310b7788e965579875099	0	chr2	G	101	4
bte_sra_gse58641	lncrna_sra	bt5_4e114e7bad0969b51e05fc36	0	chr1	G	101	5
bte_sra_gse58641	lncrna_sra	bt5_4e89a949be254b15559e3569	0	chr12	G	90	18
bte_sra_gse58641	lncrna_sra	bt5_4f0cb21c5e7171e643f24bad	0	chr21	G	105	19
bte_sra_gse58641	lncrna_sra	bt5_4fe56b07dea7417e68a9060a	0	chr16	G	101	22
bte_sra_gse58641	lncrna_sra	bt5_4fe9bc2322b6cc1975aeac49	0	chr1	G	99	13
bte_sra_gse58641	lncrna_sra	bt5_50042dd26f6564b7cd736fd2	0	chr16	G	81	14
