comparison_id	dataset_class	evidence_role	workload_id	repeat_id	authority_output	candidate_output	authority_output_sha256	candidate_output_sha256	authority_query_fasta	candidate_query_fasta	authority_target_fasta	candidate_target_fasta	query_fasta_interval	target_fasta_interval	target_region_start0	query_ordinal_namespace	query_source_ordinal	query_sequence_sha256	target_ordinal_namespace	target_source_ordinal	target_sequence_sha256	assembly	target_coordinate_namespace	query_extraction_recipe_id	target_extraction_recipe_id	parameter_bundle_sha256	input_pair_digest	authority_receipt_sha256	candidate_receipt_sha256
canonical_hybrid_v2_former_fresh:vh007__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh007	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh007__repeat00_a/output/at0652-aq033|ENST00000440477.1|ENSG00000227880.2|ENSG00000227880|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh007__repeat00_h/output/at0652-aq033|ENST00000440477.1|ENSG00000227880.2|ENSG00000227880|GENCODE v49|GRCh38|application_query-target-TFOsorted	bfff186a81d94202b55cdbb56cfb7a09c829b854d37c45e88158fd2022e37135	bfff186a81d94202b55cdbb56cfb7a09c829b854d37c45e88158fd2022e37135	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh007__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh007__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh007__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh007__repeat00_h/inputs/target.fa	0:770	0:2501	0	canonical_hybrid_v2_application_query_v1	33	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	canonical_hybrid_v2_application_target_v1	652	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	605a3118475b4ae0636d3b062cac020355edd0d417f801cf0a95bcabe6900dde	04b648a8c8135e37c80334d7a79f16186ebda12823141d66d8206eafd519bea6	30d2c13e1b41ec0cfc1fbce0aaa4dca61cce5ebd074cd253c7adc594138562cd
canonical_hybrid_v2_former_fresh:vh008__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh008	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh008__repeat00_a/output/at0260-aq033|ENST00000440477.1|ENSG00000227880.2|ENSG00000227880|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh008__repeat00_h/output/at0260-aq033|ENST00000440477.1|ENSG00000227880.2|ENSG00000227880|GENCODE v49|GRCh38|application_query-target-TFOsorted	309bf922de8bce4f4c18a0f36cc00187fe81999d480ebc3ca4e6810da79135d1	309bf922de8bce4f4c18a0f36cc00187fe81999d480ebc3ca4e6810da79135d1	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh008__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh008__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh008__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh008__repeat00_h/inputs/target.fa	0:770	0:2501	0	canonical_hybrid_v2_application_query_v1	33	8a339029600f81e08c4c1c0652de1466837e863dee6aee2dcd0e3f2b3c40231e	canonical_hybrid_v2_application_target_v1	260	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	62737d7e0ad737d1b4ba055738518b4ab5d63ae95f2e9f41c00faca39a495716	d6d71081f98a1c29e5e413e71ba5d9f38955f475fac6f4353c9c950c559c17a5	4df9d2738299d265c66e23da5018d3c5585a7b652e40fbe577f87500044e131c
canonical_hybrid_v2_former_fresh:vh009__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh009	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh009__repeat00_a/output/at0018-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh009__repeat00_h/output/at0018-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	61464d2b26f3177ae4082334a6e6b8f0322e51c78ff9c8d17d21274255528f63	61464d2b26f3177ae4082334a6e6b8f0322e51c78ff9c8d17d21274255528f63	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh009__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh009__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh009__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh009__repeat00_h/inputs/target.fa	0:549	0:2501	0	canonical_hybrid_v2_application_query_v1	15	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	canonical_hybrid_v2_application_target_v1	18	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	efb6ef1802b31f836625d4ec306330b1059228f3dc96f562886c8939845dac28	4841ee878dc6adbd881beb3732acd5d3b63b5bfd5d00e9237b75be577340e2e8	7883225622b8decd459697f1f0bcb9d207e3e43813c81ae400683cc02700fbf9
canonical_hybrid_v2_former_fresh:vh010__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh010	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh010__repeat00_a/output/at0195-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh010__repeat00_h/output/at0195-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	381c3d7cf9d220d7ac627611b53173260162dc5acb499079c97f316a4537f73f	381c3d7cf9d220d7ac627611b53173260162dc5acb499079c97f316a4537f73f	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh010__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh010__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh010__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh010__repeat00_h/inputs/target.fa	0:549	0:2501	0	canonical_hybrid_v2_application_query_v1	15	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	canonical_hybrid_v2_application_target_v1	195	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	815cac07d9ea7c068b853b4d0e46d44bf8fe4cc3799b98383fdfc8d6f8342a56	d80bb57ef302029f01cf96b24cad15fcfb21d8c8a22c0aba0d5f6682f187667a	b7e98afd9219727c7751748eb5965d0d18bc1db8100b3db3633cc2955a969c94
canonical_hybrid_v2_former_fresh:vh011__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh011	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh011__repeat00_a/output/at0652-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh011__repeat00_h/output/at0652-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	4b7f41a9eb19e3c5910cb705205090543c9bad59b8d3d5516e4bc3bf6f576a10	4b7f41a9eb19e3c5910cb705205090543c9bad59b8d3d5516e4bc3bf6f576a10	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh011__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh011__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh011__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh011__repeat00_h/inputs/target.fa	0:549	0:2501	0	canonical_hybrid_v2_application_query_v1	15	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	canonical_hybrid_v2_application_target_v1	652	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	2d69cfa34ec5b47c8d54f5057654e0244ec1bd4a4e29ebb80c87012e9b2e7fc7	753697584edceb75ef7de7ed398885d6894d5babe90e63a467ac1e3d6900ecd5	8cdf34e8fa14cfcc9ef459a893109ba3732301d88d9491a48d4d4e5318bc32a3
canonical_hybrid_v2_former_fresh:vh012__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh012	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh012__repeat00_a/output/at0260-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh012__repeat00_h/output/at0260-aq015|ENST00000514239.1|ENSG00000212930.3|ENSG00000212930|GENCODE v49|GRCh38|application_query-target-TFOsorted	6fd42012f7e0910da1d45372e93fe8f8250553eae21f10727a541870d452e192	6fd42012f7e0910da1d45372e93fe8f8250553eae21f10727a541870d452e192	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh012__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh012__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh012__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh012__repeat00_h/inputs/target.fa	0:549	0:2501	0	canonical_hybrid_v2_application_query_v1	15	581a4b0990cb530031015db8c2a0c91dbd99b150aa5c699c7de8df7c32297214	canonical_hybrid_v2_application_target_v1	260	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	51a293e7eaf25e9d416e250927663e844f3103558910e5337d2f8eb1f5f56a19	7b302b2a9ac673ecb0edfbfec99a52ba4e30f4d410d8c6a78a2c6e5daff3b7fd	42eb41f7eddaa85dbf7cc53f96379f3dca59f95a59e2a8f2254db7a9a66bf5d9
canonical_hybrid_v2_former_fresh:vh013__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh013	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh013__repeat00_a/output/at0018-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh013__repeat00_h/output/at0018-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	8b91ded56c3e513ec54309c5fdb98f891c837f27582ccc19c4d5296cf2143a9c	8b91ded56c3e513ec54309c5fdb98f891c837f27582ccc19c4d5296cf2143a9c	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh013__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh013__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh013__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh013__repeat00_h/inputs/target.fa	0:568	0:2501	0	canonical_hybrid_v2_application_query_v1	3	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	canonical_hybrid_v2_application_target_v1	18	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	25c36a9a0277b13baab7ec20d6c9ee17aca8867780a8bd75a6717eb15f7eaffc	a32887d00dffffeb274c1a7dda23e64eea10e935bce95648c2004c597d229865	b97d0e98c1dcfa76780d8321cb66889eab538f12a7cc28bdcd4117b8b3419468
canonical_hybrid_v2_former_fresh:vh014__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh014	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh014__repeat00_a/output/at0195-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh014__repeat00_h/output/at0195-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	b23d2a7766a4424dae36403ff6e6d68c54b9b89356f1cf4fd7a803bc48bd0a60	b23d2a7766a4424dae36403ff6e6d68c54b9b89356f1cf4fd7a803bc48bd0a60	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh014__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh014__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh014__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh014__repeat00_h/inputs/target.fa	0:568	0:2501	0	canonical_hybrid_v2_application_query_v1	3	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	canonical_hybrid_v2_application_target_v1	195	8c12c883ba773e1d6290eef5baa7f13d2a5bca6bd909caf6e971e0201cb860f2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	6c86e6fa40ce88eb6545029e349c4357eb58cf2a7241ace1502e37c67d3d4a72	a128ea846337de037787ba09add8d0aa341ac9d200828d6dd1a806069a16f027	33c4889ab8ba0f4e6f991165959994665576e82151afb1deafcaf7b3e44c2802
canonical_hybrid_v2_former_fresh:vh015__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh015	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh015__repeat00_a/output/at0652-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh015__repeat00_h/output/at0652-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	417b172f40c5d73796b75dfb10cfb69bb50baa9d04bb505de10025bbe43550c7	417b172f40c5d73796b75dfb10cfb69bb50baa9d04bb505de10025bbe43550c7	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh015__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh015__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh015__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh015__repeat00_h/inputs/target.fa	0:568	0:2501	0	canonical_hybrid_v2_application_query_v1	3	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	canonical_hybrid_v2_application_target_v1	652	e1d6e517851f9f88fe22a1995aaaac5b667423bdba3b4478911e2595dd26538c	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	df97402dcc1fbd07616d6b58b6b9042297a13106cb3531965f2295aaa992bcef	5ff84378ecc2ffaaed6ad1ce5fdf9bcd8cffa51cb465fc7eaca17c49fe0540f2	4ea69d15b397c4cd2781c6e2bc4f2c9f172bf42a786b1a6759fb2a45dbe805d9
canonical_hybrid_v2_former_fresh:vh016__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh016	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh016__repeat00_a/output/at0260-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh016__repeat00_h/output/at0260-aq003|ENST00000450996.1|ENSG00000223923.3|TNS1-AS1|GENCODE v49|GRCh38|application_query-target-TFOsorted	066c1cb23332d4a78760808d4c892c41f9889610000d4481a53b87419cc6bc91	066c1cb23332d4a78760808d4c892c41f9889610000d4481a53b87419cc6bc91	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh016__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh016__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh016__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh016__repeat00_h/inputs/target.fa	0:568	0:2501	0	canonical_hybrid_v2_application_query_v1	3	bc5a0425ceb4968b62216e5b0089ff5cb2cd18c0abc4287367c5a50989cd9bfa	canonical_hybrid_v2_application_target_v1	260	e4dd2ecb30026c7cccf72b245c30cec49ebfb006b5a3f2b7ce447b34dacd80e1	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	198babbbf43c33cdc1b299a3b1ecb71230a02a3c88be547861bffab75db06299	f59161e75ebf7d8a49009fe038faa142f24368f4e54b978b8d481352a2b1a394	aed8bb9f6c531d36c639059fe6884a8dbebd306538c6ffcf170c927e95ce4c81
canonical_hybrid_v2_former_fresh:vh017__repeat00	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh017	0	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat00_a/output/at0018-aq037|ENST00000723433.1|ENSG00000294410.1|ENSG00000294410|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat00_h/output/at0018-aq037|ENST00000723433.1|ENSG00000294410.1|ENSG00000294410|GENCODE v49|GRCh38|application_query-target-TFOsorted	efe8c84411a42706d29e3c00f83116ac91fde1ef865f1669b1a97b979d0852a7	efe8c84411a42706d29e3c00f83116ac91fde1ef865f1669b1a97b979d0852a7	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat00_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat00_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat00_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat00_h/inputs/target.fa	0:1353	0:2501	0	canonical_hybrid_v2_application_query_v1	37	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	canonical_hybrid_v2_application_target_v1	18	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	7bbe43ef63de36885765019012f8be6ae8c050e5ddba9db1635d36d0bf462b8d	cf9b0c06e563ea571db37f151d9bae896c94438ca8aae95ff81509a5c90d27ba	cb8f23f9fbe591012ccdc3a57c626b2cf21f8d95c792f3315df342e4804b8bc9
canonical_hybrid_v2_former_fresh:vh017__repeat01	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh017	1	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat01_a/output/at0018-aq037|ENST00000723433.1|ENSG00000294410.1|ENSG00000294410|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat01_h/output/at0018-aq037|ENST00000723433.1|ENSG00000294410.1|ENSG00000294410|GENCODE v49|GRCh38|application_query-target-TFOsorted	efe8c84411a42706d29e3c00f83116ac91fde1ef865f1669b1a97b979d0852a7	efe8c84411a42706d29e3c00f83116ac91fde1ef865f1669b1a97b979d0852a7	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat01_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat01_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat01_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat01_h/inputs/target.fa	0:1353	0:2501	0	canonical_hybrid_v2_application_query_v1	37	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	canonical_hybrid_v2_application_target_v1	18	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	7bbe43ef63de36885765019012f8be6ae8c050e5ddba9db1635d36d0bf462b8d	14d3a7641b5266ac57eb5d26073099a3ccfcf6a69cb42c16efdb8409ce166d49	14f7d740c1d7ed1bb338a682770e889c54a9b9241c630d9b364743cab2af1b76
canonical_hybrid_v2_former_fresh:vh017__repeat02	canonical_hybrid_v2_former_fresh_60_regression_only	historical_regression_only	vh017	2	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat02_a/output/at0018-aq037|ENST00000723433.1|ENSG00000294410.1|ENSG00000294410|GENCODE v49|GRCh38|application_query-target-TFOsorted	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat02_h/output/at0018-aq037|ENST00000723433.1|ENSG00000294410.1|ENSG00000294410|GENCODE v49|GRCh38|application_query-target-TFOsorted	efe8c84411a42706d29e3c00f83116ac91fde1ef865f1669b1a97b979d0852a7	efe8c84411a42706d29e3c00f83116ac91fde1ef865f1669b1a97b979d0852a7	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat02_a/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat02_h/inputs/query.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat02_a/inputs/target.fa	.paper-artifacts/bioinformatics-canonical-hybrid-v2/fresh-holdout/v2hold_vh017__repeat02_h/inputs/target.fa	0:1353	0:2501	0	canonical_hybrid_v2_application_query_v1	37	b2655e83b7c6d832e028a1817ab1d86f519f26e173e12a7f1d124c79be1eaff4	canonical_hybrid_v2_application_target_v1	18	2fe2f0ccd0808778a2699709160f2dba14b8f912d6d1851fa6c66ab3dc0da2c2	GRCh38	application_target_fasta_0_based_half_open	historical_application_query_fasta_v1	historical_application_target_fasta_v1	110752c4078bc2b300ad4e92e2495ea868c365486e540da7002fc3e19a18241a	7bbe43ef63de36885765019012f8be6ae8c050e5ddba9db1635d36d0bf462b8d	ad58a84fa4d7316fa937f991fa393a4e735beb1dcdf14aa7de4289efaf986da5	a61af50ec3194b573908409ff21b00570ca5023936c9b712147b8d20f61837ae
