comparison_id	dataset_class	workload_id	repeat_id	comparison_status	technical_failure	ranking_mode	strict_row_diagnostic	reference_candidate_count	candidate_candidate_count	matched_count	unmatched_reference_count	unmatched_candidate_count	recall	precision	top1_retained	complete_set_preserved	set_membership	ambiguous_matching	target_overlap_minimum	classifications	finite_rbo_fraction	binary_gate_denominator_eligible	binary_success
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair01	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair02	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair02	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair02	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair03	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair03	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__pair03	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	3	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__warmup	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__warmup	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g08_kcnq1ot1_mid_1024_chr22__warmup	historical_paper_generalization_available	g08_kcnq1ot1_mid_1024_chr22	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair01	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair01	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair01	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	1	pass	0	nt	mismatch	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift;strict-row diagnostic mismatch	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair02	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair02	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair02	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	2	pass	0	nt	mismatch	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift;strict-row diagnostic mismatch	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair03	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	3	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair03	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	3	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__pair03	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	3	pass	0	nt	mismatch	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift;strict-row diagnostic mismatch	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__warmup	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__warmup	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g09_kcnq1ot1_3p_2048_chr11__warmup	historical_paper_generalization_available	g09_kcnq1ot1_3p_2048_chr11	0	pass	0	nt	mismatch	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift;strict-row diagnostic mismatch	1	1	1
paper_generalization:g10_h19_full_chr11__pair01	historical_paper_generalization_available	g10_h19_full_chr11	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g10_h19_full_chr11__pair01	historical_paper_generalization_available	g10_h19_full_chr11	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g10_h19_full_chr11__pair01	historical_paper_generalization_available	g10_h19_full_chr11	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g10_h19_full_chr11__warmup	historical_paper_generalization_available	g10_h19_full_chr11	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g10_h19_full_chr11__warmup	historical_paper_generalization_available	g10_h19_full_chr11	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g10_h19_full_chr11__warmup	historical_paper_generalization_available	g10_h19_full_chr11	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g11_h19_full_chr21__pair01	historical_paper_generalization_available	g11_h19_full_chr21	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g11_h19_full_chr21__pair01	historical_paper_generalization_available	g11_h19_full_chr21	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g11_h19_full_chr21__pair01	historical_paper_generalization_available	g11_h19_full_chr21	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g11_h19_full_chr21__warmup	historical_paper_generalization_available	g11_h19_full_chr21	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g11_h19_full_chr21__warmup	historical_paper_generalization_available	g11_h19_full_chr21	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g11_h19_full_chr21__warmup	historical_paper_generalization_available	g11_h19_full_chr21	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g12_h19_full_chr22__pair01	historical_paper_generalization_available	g12_h19_full_chr22	1	scientific_mismatch	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g12_h19_full_chr22__pair01	historical_paper_generalization_available	g12_h19_full_chr22	1	scientific_mismatch	0	stability	mismatch	5	5	4	1	1	4/5	4/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	155711/200000	1	0
paper_generalization:g12_h19_full_chr22__pair01	historical_paper_generalization_available	g12_h19_full_chr22	1	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g12_h19_full_chr22__warmup	historical_paper_generalization_available	g12_h19_full_chr22	0	scientific_mismatch	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g12_h19_full_chr22__warmup	historical_paper_generalization_available	g12_h19_full_chr22	0	scientific_mismatch	0	stability	mismatch	5	5	4	1	1	4/5	4/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	155711/200000	1	0
paper_generalization:g12_h19_full_chr22__warmup	historical_paper_generalization_available	g12_h19_full_chr22	0	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g13_meg3_full_chr11__pair01	historical_paper_generalization_available	g13_meg3_full_chr11	1	scientific_mismatch	0	score	mismatch	5	5	4	1	1	4/5	4/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	170111/200000	1	0
paper_generalization:g13_meg3_full_chr11__pair01	historical_paper_generalization_available	g13_meg3_full_chr11	1	scientific_mismatch	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g13_meg3_full_chr11__pair01	historical_paper_generalization_available	g13_meg3_full_chr11	1	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
paper_generalization:g13_meg3_full_chr11__warmup	historical_paper_generalization_available	g13_meg3_full_chr11	0	scientific_mismatch	0	score	mismatch	5	5	4	1	1	4/5	4/5	1	0	not_preserved	0	1	true candidate-site substitution;extra candidate site;missing candidate site;strict-row diagnostic mismatch	170111/200000	1	0
paper_generalization:g13_meg3_full_chr11__warmup	historical_paper_generalization_available	g13_meg3_full_chr11	0	scientific_mismatch	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	same candidate site endpoint shift	1	1	1
paper_generalization:g13_meg3_full_chr11__warmup	historical_paper_generalization_available	g13_meg3_full_chr11	0	scientific_mismatch	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq01_ht01__repeat00	phase2_holdout_36	hq01_ht01	0	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat00	phase2_holdout_36	hq01_ht01	0	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat00	phase2_holdout_36	hq01_ht01	0	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat01	phase2_holdout_36	hq01_ht01	1	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat01	phase2_holdout_36	hq01_ht01	1	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat01	phase2_holdout_36	hq01_ht01	1	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat02	phase2_holdout_36	hq01_ht01	2	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat02	phase2_holdout_36	hq01_ht01	2	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht01__repeat02	phase2_holdout_36	hq01_ht01	2	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat00	phase2_holdout_36	hq01_ht02	0	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat00	phase2_holdout_36	hq01_ht02	0	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat00	phase2_holdout_36	hq01_ht02	0	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat01	phase2_holdout_36	hq01_ht02	1	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat01	phase2_holdout_36	hq01_ht02	1	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat01	phase2_holdout_36	hq01_ht02	1	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat02	phase2_holdout_36	hq01_ht02	2	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat02	phase2_holdout_36	hq01_ht02	2	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq01_ht02__repeat02	phase2_holdout_36	hq01_ht02	2	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq02_ht01__repeat00	phase2_holdout_36	hq02_ht01	0	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq02_ht01__repeat00	phase2_holdout_36	hq02_ht01	0	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq02_ht01__repeat00	phase2_holdout_36	hq02_ht01	0	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq02_ht02__repeat00	phase2_holdout_36	hq02_ht02	0	pass	0	score	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq02_ht02__repeat00	phase2_holdout_36	hq02_ht02	0	pass	0	stability	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq02_ht02__repeat00	phase2_holdout_36	hq02_ht02	0	pass	0	nt	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq03_ht01__repeat00	phase2_holdout_36	hq03_ht01	0	pass	0	score	match	2	2	2	0	0	1	1	1	1	preserved	0	1	none	54289/100000	1	1
phase2_holdout:hq03_ht01__repeat00	phase2_holdout_36	hq03_ht01	0	pass	0	stability	match	2	2	2	0	0	1	1	1	1	preserved	0	1	none	54289/100000	1	1
phase2_holdout:hq03_ht01__repeat00	phase2_holdout_36	hq03_ht01	0	pass	0	nt	match	2	2	2	0	0	1	1	1	1	preserved	0	1	none	54289/100000	1	1
phase2_holdout:hq03_ht02__repeat00	phase2_holdout_36	hq03_ht02	0	pass	0	score	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq03_ht02__repeat00	phase2_holdout_36	hq03_ht02	0	pass	0	stability	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq03_ht02__repeat00	phase2_holdout_36	hq03_ht02	0	pass	0	nt	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq04_ht01__repeat00	phase2_holdout_36	hq04_ht01	0	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq04_ht01__repeat00	phase2_holdout_36	hq04_ht01	0	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq04_ht01__repeat00	phase2_holdout_36	hq04_ht01	0	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq04_ht02__repeat00	phase2_holdout_36	hq04_ht02	0	pass	0	score	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq04_ht02__repeat00	phase2_holdout_36	hq04_ht02	0	pass	0	stability	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq04_ht02__repeat00	phase2_holdout_36	hq04_ht02	0	pass	0	nt	match	1	1	1	0	0	1	1	1	1	preserved	0	1	none	64289/200000	1	1
phase2_holdout:hq05_ht01__repeat00	phase2_holdout_36	hq05_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat00	phase2_holdout_36	hq05_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat00	phase2_holdout_36	hq05_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat01	phase2_holdout_36	hq05_ht01	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat01	phase2_holdout_36	hq05_ht01	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat01	phase2_holdout_36	hq05_ht01	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat02	phase2_holdout_36	hq05_ht01	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat02	phase2_holdout_36	hq05_ht01	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht01__repeat02	phase2_holdout_36	hq05_ht01	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat00	phase2_holdout_36	hq05_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat00	phase2_holdout_36	hq05_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat00	phase2_holdout_36	hq05_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat01	phase2_holdout_36	hq05_ht02	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat01	phase2_holdout_36	hq05_ht02	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat01	phase2_holdout_36	hq05_ht02	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat02	phase2_holdout_36	hq05_ht02	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat02	phase2_holdout_36	hq05_ht02	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq05_ht02__repeat02	phase2_holdout_36	hq05_ht02	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq06_ht01__repeat00	phase2_holdout_36	hq06_ht01	0	pass	0	score	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq06_ht01__repeat00	phase2_holdout_36	hq06_ht01	0	pass	0	stability	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq06_ht01__repeat00	phase2_holdout_36	hq06_ht01	0	pass	0	nt	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq06_ht02__repeat00	phase2_holdout_36	hq06_ht02	0	pass	0	score	match	4	4	4	0	0	1	1	1	1	preserved	0	1	none	43439/50000	1	1
phase2_holdout:hq06_ht02__repeat00	phase2_holdout_36	hq06_ht02	0	pass	0	stability	match	4	4	4	0	0	1	1	1	1	preserved	0	1	none	43439/50000	1	1
phase2_holdout:hq06_ht02__repeat00	phase2_holdout_36	hq06_ht02	0	pass	0	nt	match	4	4	4	0	0	1	1	1	1	preserved	0	1	none	43439/50000	1	1
phase2_holdout:hq07_ht01__repeat00	phase2_holdout_36	hq07_ht01	0	pass	0	score	match	4	4	4	0	0	1	1	1	1	preserved	0	1	none	43439/50000	1	1
phase2_holdout:hq07_ht01__repeat00	phase2_holdout_36	hq07_ht01	0	pass	0	stability	match	4	4	4	0	0	1	1	1	1	preserved	0	1	none	43439/50000	1	1
phase2_holdout:hq07_ht01__repeat00	phase2_holdout_36	hq07_ht01	0	pass	0	nt	match	4	4	4	0	0	1	1	1	1	preserved	0	1	none	43439/50000	1	1
phase2_holdout:hq07_ht02__repeat00	phase2_holdout_36	hq07_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq07_ht02__repeat00	phase2_holdout_36	hq07_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq07_ht02__repeat00	phase2_holdout_36	hq07_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq08_ht01__repeat00	phase2_holdout_36	hq08_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq08_ht01__repeat00	phase2_holdout_36	hq08_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq08_ht01__repeat00	phase2_holdout_36	hq08_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq08_ht02__repeat00	phase2_holdout_36	hq08_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq08_ht02__repeat00	phase2_holdout_36	hq08_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq08_ht02__repeat00	phase2_holdout_36	hq08_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht01__repeat00	phase2_holdout_36	hq09_ht01	0	pass	0	score	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat00	phase2_holdout_36	hq09_ht01	0	pass	0	stability	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat00	phase2_holdout_36	hq09_ht01	0	pass	0	nt	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat01	phase2_holdout_36	hq09_ht01	1	pass	0	score	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat01	phase2_holdout_36	hq09_ht01	1	pass	0	stability	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat01	phase2_holdout_36	hq09_ht01	1	pass	0	nt	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat02	phase2_holdout_36	hq09_ht01	2	pass	0	score	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat02	phase2_holdout_36	hq09_ht01	2	pass	0	stability	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht01__repeat02	phase2_holdout_36	hq09_ht01	2	pass	0	nt	match	3	3	3	0	0	1	1	1	1	preserved	0	1	none	143867/200000	1	1
phase2_holdout:hq09_ht02__repeat00	phase2_holdout_36	hq09_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat00	phase2_holdout_36	hq09_ht02	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat00	phase2_holdout_36	hq09_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat01	phase2_holdout_36	hq09_ht02	1	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat01	phase2_holdout_36	hq09_ht02	1	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat01	phase2_holdout_36	hq09_ht02	1	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat02	phase2_holdout_36	hq09_ht02	2	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat02	phase2_holdout_36	hq09_ht02	2	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq09_ht02__repeat02	phase2_holdout_36	hq09_ht02	2	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq10_ht01__repeat00	phase2_holdout_36	hq10_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq10_ht01__repeat00	phase2_holdout_36	hq10_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq10_ht01__repeat00	phase2_holdout_36	hq10_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq10_ht02__repeat00	phase2_holdout_36	hq10_ht02	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq10_ht02__repeat00	phase2_holdout_36	hq10_ht02	0	pass	0	stability	mismatch	5	5	5	0	0	1	1	1	1	preserved	0	1	representation-only difference;strict-row diagnostic mismatch	1	1	1
phase2_holdout:hq10_ht02__repeat00	phase2_holdout_36	hq10_ht02	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq11_ht01__repeat00	phase2_holdout_36	hq11_ht01	0	pass	0	score	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq11_ht01__repeat00	phase2_holdout_36	hq11_ht01	0	pass	0	stability	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
phase2_holdout:hq11_ht01__repeat00	phase2_holdout_36	hq11_ht01	0	pass	0	nt	match	5	5	5	0	0	1	1	1	1	preserved	0	1	none	1	1	1
