record_type	query_ordinal_namespace	query_source_ordinal	target_ordinal_namespace	target_source_ordinal	query_id	target_id	query_sha256	target_sha256	query_region	target_region	assembly	coordinate_namespace	pair_digest	source_receipt_path	exclusion_reason
pair	gencode_v49_representative_lncRNA_v1	12633	grch38_chr21_chr22_tss_medium_v1	270	ENST00000693463.1	ENST00000327374.9	abd464613e103f05087c2a52d78cdd7a240fbf68eef8024f9137d6526690eb49	135d046c473fc77fc5e792cd4ae8c34d5461b39d0ff7313ca8667729e0e8cab6	0:1833	19021109:21021110	GRCh38	GRCh38_0_based_half_open	dffe2d65f39f21ebe89e13351af89efaf81219891a80b1f00833f0277b3f7b77	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	3122	grch38_chr21_chr22_tss_large_v1	225	ENST00000670776.1	ENST00000684488.1	848a4413d38f427a8bbf0386ba578bdd87734e62a0944f149e3fbcc5ea304ad3	a0cfb7523e6c772fbcac14fa88c0c6943294729c89950be0d1d547c51bda0161	0:1404	11825410:21825411	GRCh38	GRCh38_0_based_half_open	95e17070826b76ae2a65f5b8096982ac6a821e08d85620914934a00a3dae6ae6	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	14325	grch38_chr21_chr22_tss_large_v1	128	ENST00000284054.7	ENST00000380749.10	932b97b9dff672e0d666eaf54e6985a3e1a3fac6ca62601d0f0456b219adb2f1	5bc8a2757c9c3748575bd3094c145e4dec7ddb89229a05cf78510fe7fd6f1c19	0:2407	34349087:44349088	GRCh38	GRCh38_0_based_half_open	943bdef27ef65c78c147334bd980772a1874af6e2c702fb108c172b154879b77	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	22871	grch38_chr21_chr22_tss_large_v1	124	ENST00000804502.1	ENST00000288319.12	3227f6534bb97a0a73c3d3d6690e1d9af6a86ed6635755ace956d736398c79b5	023cd308239e85377b8db7d27f57ff275b3042fc5840cee11beb54ec0e47ea89	0:1202	33498476:43498477	GRCh38	GRCh38_0_based_half_open	0e30befad4617d38157c200727b2e7125641fca8ecd8d4c1720b0ae73de1ed58	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	20517	grch38_chr21_chr22_tss_large_v1	139	ENST00000777854.1	ENST00000330714.8	f8b3577be7af3286174fb37762245b1276b87c391347f7ecb1024dba0caef7e5	6288e7a58878dfeb7017b8575d10e6440d747ed72381c3cb0685f75555c286c6	0:1246	36362026:46362027	GRCh38	GRCh38_0_based_half_open	80455ffeb013905e8885157aae5109df64ccec783def5df6ec8309ef032e3ef4	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	6895	grch38_chr21_chr22_tss_medium_v1	148	ENST00000726478.1	ENST00000518498.3	b195e6cacc17bb6676b2ca32cb431f226715edaa16515b945ca91019b3127999	27cdab963bf4b22a4c6a98bd16522ccc4c01a87ae6158114c62f62f0ec7fc6cf	0:1091	41315408:43315409	GRCh38	GRCh38_0_based_half_open	979943a46cac57a40ad6d5df498e7935fff8d359e397fc531d5b2ef490b32815	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	24207	grch38_chr21_chr22_tss_short_v1	1	ENST00000818366.1	ENST00000618007.5	da056bc706f889e7953357aac1f565d43a644a7fd5f169dce297d0485662ee34	38c34d7e30555997bfc6ee9368c4bf6a0695fa28d14aeccd483fffb9ca4b960c	0:781	10519534:10523631	GRCh38	GRCh38_0_based_half_open	39fa269e04e2072f7c10906fd27962ea36d43af7bd8819e7ebe1d12c4f5f7893	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	8519	grch38_chr21_chr22_tss_short_v1	510	ENST00000588397.1	ENST00000216034.6	84115fbac0df5fe95db84edbdc62e2edf738aae127ccd1d16c424ba55fb14dd6	bae111e31bd67e151df915a80a308919a67e8332cabef73c7879abf3f76258e9	0:538	38679908:38684005	GRCh38	GRCh38_0_based_half_open	c7d0b5e6e56ef7c4bc2b696e2593f97a95e2fb63123ee3af153f2cd5af574f0f	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	11188	grch38_chr21_chr22_tss_short_v1	90	ENST00000767385.1	ENST00000356577.10	b48c558a244fb425eb7baa35fa8e6fc852ebcc0c63a791e6c3790c30d15b2d19	bb06fe3f3f025481c9b56a744539d2e998b9694ea5341130b3ea663707af4f31	0:1800	33540989:33545086	GRCh38	GRCh38_0_based_half_open	a695856c67b35f017b9353c28679dca557d5a0d9b8540b3a9bcc7faaa6379048	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	11179	grch38_chr21_chr22_tss_short_v1	293	ENST00000652078.1	ENST00000706202.1	5c9acdc4ff3dbec28912c3fb2cc7c3223c215b2e50d35190e0f76735a4550095	8f59be3f380d601c5901153c12f19f3c6b3003980e17e1bda6428b98f8144b6a	0:977	21030523:21034620	GRCh38	GRCh38_0_based_half_open	dbdf425812d0b3f9890fcc1f3e3d34c950625bc4407a7c180e8392abb7fe1167	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	1272	grch38_chr21_chr22_tss_short_v1	380	ENST00000450830.2	ENST00000357586.7	1462a3fe58db13c11e3a254681d752ee8dbd9b3982e5fb8f10e3893465aa9e05	7f22df9520eea342505d6935477e4f43227af051bf318d4cbadc30741f5774c2	0:849	29386521:29390618	GRCh38	GRCh38_0_based_half_open	c6e8b7d8f04a405facb5361184de68b0889bf452d558bc1d02f09ec9e342e5d8	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	2793	grch38_chr21_chr22_tss_medium_v1	192	ENST00000436642.2	ENST00000334670.9	b0f73c342d6f61c0f1ae109c6505da1bca1628b665bc0aed0d7256f00ffea6a4	3ef26724e9e78fc709f290b910ebee1f29a6667ca60408a1d04da119fdc01401	0:930	43646413:45646414	GRCh38	GRCh38_0_based_half_open	982178b1e79d58a39b965bbe6cbd192d4c4108d433c9096d0310a46371038651	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	1558	grch38_chr21_chr22_tss_large_v1	228	ENST00000422527.1	ENST00000331437.4	4497300798ee5be2b7721f36bcb8799e1bbf3c3f8a96c0292e5b3373144186d2	bec680bc6efa700672d87a73c15009b5492e6f5cfcfa47de20b438032e2d5f2b	0:555	12121359:22121360	GRCh38	GRCh38_0_based_half_open	6141e252a95f573f0d0fc205577a35952b5ad0d5bacd3ba2d27d1235ddff8886	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	20876	grch38_chr21_chr22_tss_large_v1	232	ENST00000781801.1	ENST00000327451.11	37a0cab6c24ca818675e68971577cd1ff8594c33a3d567b39e8b83d73575ba16	61f890242ae6161142d0daf96edec5a16ea73e876da3a6c0e203ed6c060e5d77	0:797	12563497:22563498	GRCh38	GRCh38_0_based_half_open	8c466f40ce9c5fcd77c8b7d4a63a01575a4de7f1e99e737059386dd016281b58	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	5897	grch38_chr21_chr22_tss_large_v1	409	ENST00000533437.1	ENST00000343605.5	e4da1b268ba4a42e105025c6baf4317e500c1c864c3da1a940651b6d1680d5e6	23b384d7e54f3cc89b8c0d47fadfefec1e59f08f9d5f71f98a35bfb15032448f	0:538	25635780:35635781	GRCh38	GRCh38_0_based_half_open	1ccd4c5b3b984092dcecc6b90339ae6aca7cee961000cd3538a56f3e32540147	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	20070	grch38_chr21_chr22_tss_medium_v1	173	ENST00000773201.1	ENST00000291576.12	68149ca56e04854e545c967c58b382d5d63a36118ffcfdea6c4e844e87597167	cddb339ae00f0cf7e11f8bd93fc0c5f0756cfe6605e92d4b8a69d0aaf76d14d7	0:563	43107398:45107399	GRCh38	GRCh38_0_based_half_open	6106206b8c35c726f11949d2ababaa78d9163b1f9af444c6d196c7379479783f	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	21194	grch38_chr21_chr22_tss_medium_v1	116	ENST00000785089.1	ENST00000674895.3	aabbeb6391714f6d747729363415ba60e6ebb258a6a384ecaa036df83a3c1ae8	750ccf38f9c818a87c73b1c9a200d4f1eb03c7ec1536bc5cf6286a5ea9ae7748	0:1686	35966668:37966669	GRCh38	GRCh38_0_based_half_open	cbbd40bfc88ca9a963b1b3aa387c33bd0b077f314f6cecff62be9a16ddce54b7	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	19734	grch38_chr21_chr22_tss_medium_v1	454	ENST00000770027.1	ENST00000397278.8	88201d1e102a96336a793896e39e7301af743583e57c3dab1b2b288600a5f1ae	f47014565338969170e6e570c8b225bd3e935ae2379c5b6407872d094284120e	0:576	35253132:37253133	GRCh38	GRCh38_0_based_half_open	0c4370ee53e9f2deb0ecab31d046d7f9a2be5e42499f74073d27da0e7b3c545f	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	22856	grch38_chr21_chr22_tss_medium_v1	141	ENST00000804376.1	ENST00000332149.10	5905386617997d9ec276be2ce859a258eed378b8e48d0f34d24b1cc3ed3b75ef	8aa2cd74dda4fc0d9efdf0cfcb061d5f5c2d255d2ff3b8186e8e99ef8d7814a0	0:587	40508157:42508158	GRCh38	GRCh38_0_based_half_open	72fd60fc0a570f443d9952730fe11ff4fbc7b4a43b3aa53e83e81da60fa3c39e	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	7334	grch38_chr21_chr22_tss_short_v1	368	ENST00000561845.1	ENST00000404276.6	a00f806aae0b2761b234c828933420d0120b7d1b26e5e72cc1b02ab6a9213894	fac965ce495f9202d7f71e8dc5e94901f3940523f06c1765bb2d8360771cc325	0:705	28739771:28743868	GRCh38	GRCh38_0_based_half_open	4d8e12ced8f6e19f2e9964c9cdc556fdedb430cf3202e2e0a07d500631631b3b	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	24057	grch38_chr21_chr22_tss_medium_v1	558	ENST00000816271.1	ENST00000216252.4	47f0c1be636535d4eb063c6dffd25c4a6aa8f2cb677ac659e43e3284a54da144	6210937af280eb76b1ba85a21be108e9d317091a22ae2f5c176d357fc18173f7	0:1010	40468691:42468692	GRCh38	GRCh38_0_based_half_open	b30330177ea945bef7b0d1776db3ca6ac298b2da811ec540bc6e7fdb2e75f1a5	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	25530	grch38_chr21_chr22_tss_medium_v1	225	ENST00000833073.1	ENST00000684488.1	a230e27ee824826c3cc13f691a2e786855a532ac71a62ca5bb7aae5d6fd1676b	2501a74fa28ef5304e479fc6e8a4a13d25ab8e8cf820d54956fe717cc21de815	0:1043	15825410:17825411	GRCh38	GRCh38_0_based_half_open	ddbaf26b38e5c6cfb79e128ec7510467fd3c5b75b375f11a00cd1416bea1bd2b	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	2917	grch38_chr21_chr22_tss_short_v1	459	ENST00000425405.1	ENST00000300105.7	4c6ef51268a6dbba570b2e17ecbc1b71eaa6b3b1bdb0c1f66147565c75b4dc67	28f02470a450c09436757e4f647bfc9476a1c4ee47feeaa04538acc833429f8d	0:632	36701703:36705800	GRCh38	GRCh38_0_based_half_open	096dedc9ba866f3c94ae8bc4bf04af158fa42e6d8ac3ca62550f553daf84a367	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	11433	grch38_chr21_chr22_tss_medium_v1	138	ENST00000848654.1	ENST00000357985.7	85705271c42b1ab63acdc515c4192431c279dd03fd641acd6f65290ca522c9cb	b3445d174c40fb7aaf0e307eb1df92d4e878bb99639d42891f3b9651f97a2720	0:1679	40316800:42316801	GRCh38	GRCh38_0_based_half_open	0faa43dd83b62267cdf6f06d4b8a13734e08658d9b79b75a0de2edeb07228f82	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	6264	grch38_chr21_chr22_tss_short_v1	410	ENST00000534988.2	ENST00000334679.4	b5a43b562e603c49cceebcd3162242a13f5031d339b230e2c86c205b26239b86	4935e4f13ee2302db2dbc207757f927d1dbe2bce5ff9ed36661b6c8a49533fdc	0:1069	30665826:30669923	GRCh38	GRCh38_0_based_half_open	4ddda8a36c0c792fbe1dc47d1ed10cac3a793549bc4f832c9405fecd3e92f478	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	21446	grch38_chr21_chr22_tss_short_v1	554	ENST00000787912.1	ENST00000356244.8	1a7a3ef11b782d282ad52754ccce2c1e9a58924d6555cb673abddfe7a49b2be8	678faf4088c80f336210eaf8b77c34d50c6e7f7989959ea21a87b506550ba83e	0:1059	41284138:41288235	GRCh38	GRCh38_0_based_half_open	374749ade4b00fb1c2a380b5d1ab0e73f1b735e8aa086b405aacf57c09da8224	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	27	grch38_chr21_chr22_tss_large_v1	258	ENST00000661331.1	ENST00000263202.15	870cfe5b9f3d573b000d670f90269e362f3baad011a5640229dd3904531e0333	49fa1dc0b72cf3d8a790f484d5234287ebde1404d27949a636c728101925add2	0:1811	14479192:24479193	GRCh38	GRCh38_0_based_half_open	3bb59e9bf6009a3c0a09a9def5d6413fc7c5ec72611f69bf58a9e48f25cf0e15	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	13485	grch38_chr21_chr22_tss_short_v1	92	ENST00000841045.1	ENST00000381554.8	8c43786068c4bd4cb9f627d46a5717e70fd5febd6b708db5d4b4e4afffd5acf3	5789460e7a1d87acdde03483464a132e51c385c20f855b1de2ea7d887b4eb0e2	0:1741	33639692:33643789	GRCh38	GRCh38_0_based_half_open	2b8288af682f824aec3675e592a364e1fc0a0c4372a2d97d4d7ad9bb17da5f64	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	23862	grch38_chr21_chr22_tss_large_v1	292	ENST00000814166.1	ENST00000382932.3	c5356582730c2a4cf0f656afd984cbe99f2d2282723c585a8dadf1eb3301190a	2836b37b606d8f189868b821bc44221e312351c0004bd3437749725d6919647d	0:588	16032560:26032561	GRCh38	GRCh38_0_based_half_open	4df45d4bfdb0463e9068e1db8f2286d948c144202a77cbab2bafae76ea6b4729	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	7496	grch38_chr21_chr22_tss_large_v1	127	ENST00000562919.1	ENST00000342449.8	a10c703d0f7217b3a6c5ee284d94bdcbe95d4fa0186f3cf5d79f708d98ed0e34	fc154439d66758356997c36620a2a929adc911ca012c97868712fc48d63d4973	0:2036	34313631:44313632	GRCh38	GRCh38_0_based_half_open	3d43912a3efe24c28dcf29849e3ba06a0535db1a2d0b03c98c59d385dedc092d	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	4491	grch38_chr21_chr22_tss_medium_v1	457	ENST00000501916.1	ENST00000397224.9	c19623a7127d301519f8a317c33d0d6fd2ad194f33f79f3606d4118d3d061e4f	adb36c74cc321d48dfc427aead787df8c3bf0e714118af48ed2308c0d3ec0374	0:1806	35507039:37507040	GRCh38	GRCh38_0_based_half_open	cc5c05cf0ddebd3e5f313797ce14cb0c8b4930c379f5b1c4e0da3567fd75c1aa	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	5170	grch38_chr21_chr22_tss_medium_v1	230	ENST00000680292.2	ENST00000399837.8	47fbabc86114a03eb7713cec56dd843ba457f5e89aa04aa0843e0555203635ca	879fa8350d1e439bb4ded5f7c756fe18a5decacfd71e6a1350aad3f9d7a1c0a4	0:692	16219434:18219435	GRCh38	GRCh38_0_based_half_open	cadcda660eea4926cc09c0cbc7470493a262c872eee2235da3d45512ec0a33f2	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	283	grch38_chr21_chr22_tss_medium_v1	86	ENST00000366152.3	ENST00000290219.11	33403597fcb30238b1340fa3fb4758d5f0c920534b9aacda8b42002a40f551f0	2c1839f4a7a0b2629d5e91074345ff789c28989e29d780e432bd876f30a04d0d	0:624	32403412:34403413	GRCh38	GRCh38_0_based_half_open	910e78c951c8de43ff2f3ec1674809dcad4688bd9183f2ac8c0cc6768c1bb299	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	3493	grch38_chr21_chr22_tss_large_v1	28	ENST00000653140.1	ENST00000399928.6	56491f2b87a965390eed6e253cfdad5f4ec4c6d05298112568a9bc309b2a9e92	b7e74f4d07b39caa5578dafdf71cfbe02fc83d9ee063acb844aaa030b15aeef2	0:1895	24130643:34130644	GRCh38	GRCh38_0_based_half_open	29f4b707871368a5babecb1efabe61e212c72e2c650222a73cfc34f229137434	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	1994	grch38_chr21_chr22_tss_large_v1	123	ENST00000828782.1	ENST00000398938.7	827736f0e2067dab80f23637275dea1b6cc070f976eeaabc6318454567b44e4d	7da9fdb1ff4dc141f21e9071ae61bcb46520f94670c7d4e4ffd9d8690cbbe039	0:1320	33256990:43256991	GRCh38	GRCh38_0_based_half_open	f22e4090e3f0084f6c9d2d2a6bc1774689131028832f4be458b36327d42ca50d	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	12522	grch38_chr21_chr22_tss_medium_v1	238	ENST00000687758.2	ENST00000399744.8	5939cc4588811ad30a2e875b86ca9ddb6f1ee670df75058befa5cf61ece3601b	db4dea908957cfce468a7f36f6f5eeed43c02b014fef2fddf4d5fbfe7ad19ba7	0:2792	17077989:19077990	GRCh38	GRCh38_0_based_half_open	efade52c01274068956a14ed06051e876b1f6569b2360c65b230dfad22e56696	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	25698	grch38_chr21_chr22_tss_large_v1	122	ENST00000834919.1	ENST00000609713.2	a5e4c21522c9e82b8872c2c4840a742197718ce3ed60fb9cd9f2266b43d45a57	002ca211ca4fbb962e98d362d0f4f701286d00a5886852b196fb8a5fa8a8733a	0:546	32916456:42916457	GRCh38	GRCh38_0_based_half_open	415f2d6ef78af1cd65cf76d06b932ef4ee07e090b64cc895c8b9e2fe5e8a1690	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	14526	grch38_chr21_chr22_tss_short_v1	267	ENST00000739577.1	ENST00000361682.11	71867e1a84003e32492f3fc7410fa2ceff82e2b77a0dd18ddc82bfd2fcf711dd	2f0c3e99a838f474770128a6b79adbd21ed02fa70c4b3ab3a7635ec5915c5d12	0:2196	19939723:19943820	GRCh38	GRCh38_0_based_half_open	41e857954cc95d3e3fccab24df55c81249d5ec4645a7cbf6ff661a991ed36be3	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	26440	grch38_chr21_chr22_tss_medium_v1	164	ENST00000842029.1	ENST00000599962.2	2e8b0593d80f24a3700a0601665ea30a32243216fff16abd72ef0d3e66fdd43d	5bcf534b5e46a094b962acc3ae805bb39bad80157f84f59ba4274c4bcd2ee370	0:893	42565181:44565182	GRCh38	GRCh38_0_based_half_open	b63b6c50c84c3d0199cbe9edb94cc8914f0b9d640a695e7b67da4b27971e6836	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	22754	grch38_chr21_chr22_tss_short_v1	126	ENST00000803134.1	ENST00000331573.8	9bbd294b024596e5c5a35b4aa510843b49bb3c60521543728ad7796bc8bcc7a5	083aeba866bbe83182b086e35c85a266c516f9b7d226e0475409aa562647fb64	0:2405	39181402:39185499	GRCh38	GRCh38_0_based_half_open	4877bdeb1e85cd594bd4fd856bafd95e1484df414e1ba32940e39c8a3f1ca637	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	1183	grch38_chr21_chr22_tss_medium_v1	227	ENST00000738755.1	ENST00000319363.11	03780cc6a89839a661fb10f62974eeba7fdadc761b8c560defe88aa77074ea26	71cdb458617049bb791cb97e506b5d67b771c7a4f8d42855aba3aa4e19c1d8c9	0:839	16084999:18085000	GRCh38	GRCh38_0_based_half_open	1998fef14405c188aca3ca7e8f4bc05fb197e6ae8a490a0fcecb7b4d48659356	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	20326	grch38_chr21_chr22_tss_large_v1	56	ENST00000775609.1	ENST00000382828.2	803e9bfbe572614793778094ec461558e093c99c64b8bf058ecca4fe53fd8ad1	64e1e0aa778e27ed3d107ff6c49af599cdec770839ff1b9279a95a65b8a591ef	0:1770	25620626:35620627	GRCh38	GRCh38_0_based_half_open	a9b8aaba0de04b9ce7a1e04561025d97c311afa9c3aa34ea148dead5f16f31e8	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	4755	grch38_chr21_chr22_tss_large_v1	502	ENST00000511054.1	ENST00000396832.6	9b6780e7bb7cf24330c4ee40d03c00686849807f5b2d30d8968871c3b2cb16ba	27488079be74af0c2152acfcd5e6b5a917e6abf4e572e8076e8d019fabc606d4	0:599	33317432:43317433	GRCh38	GRCh38_0_based_half_open	ef85ce77992690024f3d2a73e9631c277b31b30e3407a989c2ab1a5ffc991719	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	5647	grch38_chr21_chr22_tss_short_v1	109	ENST00000796113.1	ENST00000290349.11	d87d92844c9f376aae0ff8cb85dd75913d90e55918543aec7fd029e5b1957d79	b3354c7cf89e8ac01886ebee91bb1d813c9344621e01e5ebd6d2f45f926a8eb6	0:1797	36067975:36072072	GRCh38	GRCh38_0_based_half_open	aeb06834c4e190d48e1b81e538f9ddc8b170601e1e598c49e3c90fced6e46eeb	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	26459	grch38_chr21_chr22_tss_medium_v1	72	ENST00000842196.1	ENST00000382751.4	4a19e87563cbe60d95670ce62f1f04fd8e0cb5528de82e1e7768c6b31a58bd60	fc671bfb5f4f3e67ca40519f6f8d6d768467395dfad7b6f0c8c30ea83e42d479	0:639	31393011:33393012	GRCh38	GRCh38_0_based_half_open	9a9c90b015ec493557a0ea8f44bff924b3d031ed8193c6fdab544b9111dcc68d	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	10703	grch38_chr21_chr22_tss_large_v1	301	ENST00000718551.1	ENST00000292778.11	be075be0a10054b01643c159aa290f97cc3f5152bd9cee2fa0d57987fb94a385	cb00a868d0935d7c1f158b22b2c137a2e5e00ee1861895d2e94f164195b8932d	0:2140	16630021:26630022	GRCh38	GRCh38_0_based_half_open	f71df541263b9afcfdeb440ea38f267fc7f64b0112d9c029c5574d0aaef9b552	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	15340	grch38_chr21_chr22_tss_large_v1	223	ENST00000721126.1	ENST00000343518.11	6f38c558a2fe0693a417f6b75f4f4625bbc26c4e322592c155c3e421bcebf89e	8cf3bac19c0ab91a9f31bf2ccda487453a0caa4f2c75df1a3059fbd3f4c61e65	0:2074	10690025:20690026	GRCh38	GRCh38_0_based_half_open	f7b33611446061efab1fc041e00c4562cff46a2f850c4b9ea897717664b0d0bb	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	21304	grch38_chr21_chr22_tss_medium_v1	140	ENST00000786268.1	ENST00000398598.8	aa62db52c4565a25949c6ceacd54349d36212d1cf95cceab5938824bf8647faa	b848fdf563ab5cb06d639ba52470384164eff7f6e79f76826e878927f2b8dd87	0:509	40426238:42426239	GRCh38	GRCh38_0_based_half_open	921b8b7d4abfe80ca17050133de79b7be8f4c5fdb7c5b5be0a400d16a223499b	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	13565	grch38_chr21_chr22_tss_medium_v1	42	ENST00000756973.1	ENST00000334067.5	bfaa7e4859ed8b5a302cd29c996130a374425dc172de65b0dd47a827bc156806	ab67b3cfa4f4f32f9b6b181e65c39226e0adcd7cc4f67ced10d43a188d41fe2e	0:1332	29440274:31440275	GRCh38	GRCh38_0_based_half_open	ccc4d3fe347fd6e70f1b5b5b0677660d8925130e7cd990e4145ea26e3800cb50	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
pair	gencode_v49_representative_lncRNA_v1	23044	grch38_chr21_chr22_tss_short_v1	224	ENST00000806311.1	ENST00000359963.4	7b25e944e0bc29b98c1cc44941705857c9a6c91cb9ab634303004334048ed634	cd1f50106897954757437383063b7eeed29e8c50d6fb8b2e19672670e1f855a2	0:837	16590761:16594858	GRCh38	GRCh38_0_based_half_open	80c8e05735e61f49fa35fa831fe8e5f6ab2c267ca711f9bb2c420f768cc26892	paper/biological_topk/fresh_holdout_manifest.tsv	predecessor_phase4_fresh_concordance_input
