record_id	record_role	source_release	assembly	original_gene_id	original_gene_name	original_transcript_id	selection_rule	sequence_length	chromosome	strand	tss	region_start	region_end	sequence_sha256	file_sha256	path	license_note	split	status
at0455	target	GENCODE v49	GRCh38	ENSG00000100345.24	MYH9	ENST00000216181.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36387967	36387467	36389967	dab5e2e3eef34f7aa594b2019ab618857562fcc4c62dc1fd0bb2b18d6fc706bb	7dae870b408e0291942359f8345d2de62a44acb63b37e1a42781d4e46c9200c7	reproduce/bioinformatics/application_inputs/targets/at0455.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0456	target	GENCODE v49	GRCh38	ENSG00000100348.11	TXN2	ENST00000216185.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36481640	36481140	36483640	88163fcffe209b22706b3a582be41f2b70373754871052f3ba92b48254335157	8eab7fa7d353634ac6756af74e2e1c21f3b0461cfabc4a62b148d6bcaff24313	reproduce/bioinformatics/application_inputs/targets/at0456.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0457	target	GENCODE v49	GRCh38	ENSG00000100350.17	FOXRED2	ENST00000397224.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36507040	36506540	36509040	5ee8b9fc58c324a56dce731fe90af0ea1886ab32d83101c00e720b54421332eb	d7d67c6f4f4312fe3e1879c62ea2d5fb726b245e1f9e8c829ab95a0669b4b1a3	reproduce/bioinformatics/application_inputs/targets/at0457.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0458	target	GENCODE v49	GRCh38	ENSG00000100353.19	EIF3D	ENST00000216190.13	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36529166	36528666	36531166	866618117787da6b0fb5cd071df136a5a56f22beac6d1e5455983c439b3041c3	3035917e1a79c6a2732ae12e72181a8e1b70e87634763bf006cd1425b0085c65	reproduce/bioinformatics/application_inputs/targets/at0458.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0459	target	GENCODE v49	GRCh38	ENSG00000166862.7	CACNG2	ENST00000300105.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36703752	36703252	36705752	dee62e39b039f701acc755d05c7d91830185ee3a78df2badf9be3ff7e942d4a7	06c24207c4395376052874759f47e921b8f5037c344573171c856b7d62f38785	reproduce/bioinformatics/application_inputs/targets/at0459.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0460	target	GENCODE v49	GRCh38	ENSG00000100360.16	IFT27	ENST00000433985.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36776119	36775619	36778119	29407423bafc4dc9c42afeb65d87b1868a88e6ac1b9c814ad82938a1574a3c79	36bbc07f0414d6277cb1e25b3cf9ffd13df3e53dc1f7589979fa8151b14c16db	reproduce/bioinformatics/application_inputs/targets/at0460.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0461	target	GENCODE v49	GRCh38	ENSG00000100362.14	PVALB	ENST00000417718.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	36817035	36816535	36819035	fd33d1d1c62679efa3f00e5d0fee115bde19262ff156e315652ee9475e60f440	85e97bde0a56f9f4693e012186f2073235ad8d11b974372b847087560600837c	reproduce/bioinformatics/application_inputs/targets/at0461.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0462	target	GENCODE v49	GRCh38	ENSG00000100365.16	NCF4	ENST00000248899.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	36861006	36859006	36861506	a5b52253b3ca6ee0b4437eb93f16fc9637a1830fcc7e986665a42827e5c618ca	8fc8ed63132b35528918f1d2dad068be6989195e10d0985d20915e2c8d9356b8	reproduce/bioinformatics/application_inputs/targets/at0462.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0463	target	GENCODE v49	GRCh38	ENSG00000100368.16	CSF2RB	ENST00000403662.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	36913628	36911628	36914128	168c9329d47e1b522465d746922bdb0cbbc4ba8e896d2bb68c34768cae25be7d	4e3ee808fe18684807848500a7d5ec8c05f146bbf24898f08f013d85e5f0d444	reproduce/bioinformatics/application_inputs/targets/at0463.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0464	target	GENCODE v49	GRCh38	ENSG00000185264.12	CIMIP4	ENST00000381821.2	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37007851	37007351	37009851	d20170a6b2509a3aeee8a46f7c329ac0d8cae8045138960906803ebcb331aefa	1e0b06616e00d20f891ef9c60dbfa6afd7d7779ae673c24e318c38f20c9a36e5	reproduce/bioinformatics/application_inputs/targets/at0464.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0465	target	GENCODE v49	GRCh38	ENSG00000128311.15	TST	ENST00000249042.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37019447	37018947	37021447	9c08a27ebbbf585048d1276b13351a1739b63882e03b6e3cdc659eca8075be2d	89e56a0b8e3f7cc1f7913e834090a1f8ad7b4027bbd3900427aaa43357746aa4	reproduce/bioinformatics/application_inputs/targets/at0465.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0466	target	GENCODE v49	GRCh38	ENSG00000128309.19	MPST	ENST00000429360.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37019742	37017742	37020242	8c29f4bdb10f4531f72eb95f2079273de72641fb89a92614fe8b6ffac299e066	50ca24d217af45e5b100d6c954af346f5af344fcc906443ef6cf4d44ad9f4eb0	reproduce/bioinformatics/application_inputs/targets/at0466.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0467	target	GENCODE v49	GRCh38	ENSG00000100379.19	KCTD17	ENST00000403888.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37051742	37049742	37052242	a76145415c2dafbd014202a748d30cfe03786155b02aede2bb3e374847558095	dc15a05f8293ed1ddde014cc5c85a4b0de2263eac87a73a5dc9fe24b8ea52011	reproduce/bioinformatics/application_inputs/targets/at0467.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0468	target	GENCODE v49	GRCh38	ENSG00000187045.20	TMPRSS6	ENST00000676104.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37109713	37109213	37111713	2203276293f8f71adc8cf12c81b0d6bbc9f48ca95350323f5cd5bee36164aa17	c86c8577aac845d04010a854ae5c05250e8bb5ab39417eb7b735b586549a5bd0	reproduce/bioinformatics/application_inputs/targets/at0468.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0469	target	GENCODE v49	GRCh38	ENSG00000100385.16	IL2RB	ENST00000216223.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37149916	37149416	37151916	8dfe040fc3927a6f57645cbc4431b5e2557d1df28d1e00ef56a81a1d6376053a	122d129674b372ec838a9ef72ee858de1ecafe8739e6cebad8c12891fed293f3	reproduce/bioinformatics/application_inputs/targets/at0469.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0470	target	GENCODE v49	GRCh38	ENSG00000133466.15	C1QTNF6	ENST00000337843.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37188247	37187747	37190247	51a0dca4f217894f68ad15aa22b4d1936cc22fd356b5b67607db008939a2231a	9c872de93dea8cab9412460aa2115c2540d30323552adbf42d5c21764591d165	reproduce/bioinformatics/application_inputs/targets/at0470.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0471	target	GENCODE v49	GRCh38	ENSG00000278195.3	SSTR3	ENST00000610913.2	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37212477	37211977	37214477	1481dbcca021044f0ca581e107890ebe8dc53859c5e6706c67f5faae0ee26fb3	1e3b26f240051b1dd6d9f95449487bdc0a4b3042e675033d93c964f4cfdeaf60	reproduce/bioinformatics/application_inputs/targets/at0471.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0472	target	GENCODE v49	GRCh38	ENSG00000128340.17	RAC2	ENST00000249071.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37244269	37243769	37246269	32d1b7fe76a09557f016b79df4de16ba9a063dbc24b59658a4c4021d84bb3acf	979e3859c0bbe286bd6ad4cc9eda31040f158ec4f29cec0f28358f23ed086654	reproduce/bioinformatics/application_inputs/targets/at0472.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0473	target	GENCODE v49	GRCh38	ENSG00000100055.22	CYTH4	ENST00000248901.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37282508	37280508	37283008	8b8edf7bc988ae33f606e8c8a1cae886c08830be23f065149f5ebb155ba4cb1f	d577ac5b5e377eb4714743eb73013e4068408d9131bd0ce210c54083b09c4ebe	reproduce/bioinformatics/application_inputs/targets/at0473.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0474	target	GENCODE v49	GRCh38	ENSG00000166897.17	ELFN2	ENST00000402918.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37427479	37426979	37429479	4733b1ccbbaaee95bc788bfd3f63ee9326e18335a1dd018e5d888e67c0f9a107	d179fbf8a04882555fc81034d18764efb0421e580a410214420d25bb1d53dbe7	reproduce/bioinformatics/application_inputs/targets/at0474.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0475	target	GENCODE v49	GRCh38	ENSG00000100060.19	MFNG	ENST00000356998.8	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37486384	37485884	37488384	00ea016ea1eef3a48fafb3ece8a2b800aac6de80990cde8245a43630d7083715	ef916e60c4f2cde3e90a2e1bf4c15601e8f3111104ba1c07a47f2c07f50c6612	reproduce/bioinformatics/application_inputs/targets/at0475.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0476	target	GENCODE v49	GRCh38	ENSG00000100065.16	CARD10	ENST00000251973.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37519415	37518915	37521415	46ab8e8367d92bcee54210854582b0fc7b728334fd32cf588e223106fb27b870	250cda8a3edebc2c8de36988c7e696abebbca9c9dcdf22ddeb94fa65375290e9	reproduce/bioinformatics/application_inputs/targets/at0476.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0477	target	GENCODE v49	GRCh38	ENSG00000128283.8	CDC42EP1	ENST00000249014.5	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37560480	37558480	37560980	33cb58697add1d9322bcf6e304165d7e98d0967be6b151e0ec29745410c6c796	4013d2d19ac40bd549d2f6e8ef36b256e5ba3fe16d867ac3b66a5517a91ed1b7	reproduce/bioinformatics/application_inputs/targets/at0477.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0478	target	GENCODE v49	GRCh38	ENSG00000100079.7	LGALS2	ENST00000215886.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37580087	37579587	37582087	651ef6fa1bee89bd5ad767952ede77364fa98bca160f8816636d9c9c32fa279a	0b8c5aa5b5a8c3985dab4e84989e65766001e96ea5e811d28971bcfd444c916b	reproduce/bioinformatics/application_inputs/targets/at0478.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0479	target	GENCODE v49	GRCh38	ENSG00000100083.21	GGA1	ENST00000343632.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37608834	37606834	37609334	f677b52f4d03ea8f7ea0e680efa814be002ae9fffe1920d221acb2264cd00d64	c30c0e87df097d1a04c28e4e76fddd00f84687d271f0ea33963877fd5e163ef5	reproduce/bioinformatics/application_inputs/targets/at0479.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0480	target	GENCODE v49	GRCh38	ENSG00000100092.25	SH3BP1	ENST00000649765.2	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37639669	37637669	37640169	0a382fb046c8528d6e2126e5743e43ea0dfe0b8fd400bf8e6bf03bfe4a4b558a	9b4322388cfecbc4ce4f99e46fb47456454e1f0f0fe13b08ee8c3e74c0b03d3f	reproduce/bioinformatics/application_inputs/targets/at0480.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0481	target	GENCODE v49	GRCh38	ENSG00000285304.1	ENSG00000285304	ENST00000451997.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37639693	37637693	37640193	1e752b7219e4a52b6e94c53ad767d6c5e4caf0227f7a0dbbd78517e3d12e4483	ee8b932be17c4bdac67a1401415d9e966a336d1fa3ce7bf7b1bb081c56f63dc0	reproduce/bioinformatics/application_inputs/targets/at0481.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0482	target	GENCODE v49	GRCh38	ENSG00000241360.2	PDXP	ENST00000215904.7	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37658723	37656723	37659223	8e17e9d0051c56adcd8ef0fcd541dc3f2e7fe5eab637f4c56156f201a55c639b	8b938ed6d82165e3134a1aad321c6696c09d8cc74efb3611328e0d3cfeb9e5e1	reproduce/bioinformatics/application_inputs/targets/at0482.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0483	target	GENCODE v49	GRCh38	ENSG00000100097.13	LGALS1	ENST00000215909.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37675636	37673636	37676136	5a311cd4294f908e5a8975776d2e46a957481960d49a43dcfb2709cfe9c8e47f	373c576fd8781258dccf2274f1c61bb56981be2bbe0971bcc210f301eccdbcdf	reproduce/bioinformatics/application_inputs/targets/at0483.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0484	target	GENCODE v49	GRCh38	ENSG00000273899.6	NOL12	ENST00000359114.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37686343	37684343	37686843	08f43515599c6d428b857c9a0dc37da41abf6ba1b013658e6431220e522c0abe	613ec6f2a8d61bdb8c6f5d59a3ac76b9923f46072d3f52c76fc458f8350a5a3e	reproduce/bioinformatics/application_inputs/targets/at0484.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0485	target	GENCODE v49	GRCh38	ENSG00000100101.15	ENSG00000100101	ENST00000455236.4	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37686414	37684414	37686914	eb5be2ad366cd256bc17e170888abffe08bb71a438a88d87e58f9a01b422ce93	e7112d58e70e60dd38b4a6bdcdf28918e24bf46aa7cec078ff26f922f437705d	reproduce/bioinformatics/application_inputs/targets/at0485.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0486	target	GENCODE v49	GRCh38	ENSG00000100106.22	TRIOBP	ENST00000644935.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37697048	37695048	37697548	35ff65478cf8a30b26b4e94c084280981785d694f3ad13f05cbb4ea2444102b3	5876b8fad785780f090a25c99d0dc5e884b887b958d22b5a69bfc35e9670e6af	reproduce/bioinformatics/application_inputs/targets/at0486.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0487	target	GENCODE v49	GRCh38	ENSG00000189060.6	H1-0	ENST00000340857.4	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37805229	37803229	37805729	a53d5896d2ef32565261b5a02b5f22a5a9f76e6cfee92d13a0f8bd31be3dcc9d	1e26468987cf865f30e2798fc09094fb7e1b9bdb706a3951698ea8078fee1719	reproduce/bioinformatics/application_inputs/targets/at0487.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0488	target	GENCODE v49	GRCh38	ENSG00000100116.18	GCAT	ENST00000248924.11	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37807934	37805934	37808434	35e68161237687f5c64400aa8dfbb4b1a54832cc8f8a3bf14981aec0c9fd05b5	be97fc8bf0ce63feb23466f8e27ba398b221bc4d32148658c47a2d480f1741f8	reproduce/bioinformatics/application_inputs/targets/at0488.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0489	target	GENCODE v49	GRCh38	ENSG00000128310.4	GALR3	ENST00000249041.3	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37823382	37821382	37823882	224913498a7431c655449491abeaa03b74204a52bf64ae9dd2242d0b77d8e3a4	8c168cdb3620ccae8ba5cecfd70445450c3da46de5fb08a358c0159c20ca4636	reproduce/bioinformatics/application_inputs/targets/at0489.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0490	target	GENCODE v49	GRCh38	ENSG00000100124.16	ANKRD54	ENST00000215941.9	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37844334	37843834	37846334	17c4149a175441f22a7b04b1ca510cfbcf20451cfd0f1dc4dbf009c38bd6bb88	f11713bce46af70c0f5de00f631068ad006818bcd3d04c7eba04cbe683b06d9f	reproduce/bioinformatics/application_inputs/targets/at0490.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0491	target	GENCODE v49	GRCh38	ENSG00000100129.18	EIF3L	ENST00000652021.1	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37849419	37847419	37849919	1ca0afa9eafb1a6e903ba8f31b0e484845b7e6c4c403abc88aa22758b2649395	513443b1a8921947c8d6c04e7c14c5ce585522ddd716ffada9890016bd29b40e	reproduce/bioinformatics/application_inputs/targets/at0491.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0492	target	GENCODE v49	GRCh38	ENSG00000100139.15	MICALL1	ENST00000215957.10	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	+	37906297	37904297	37906797	98f40ce96a66a5e1a510aab4049e511aac5a4b4cf9ca65131bcccb3f4d372a4f	17744cdab3672e1c5049c760ba87382b6a568733ba70937c4cfee46830efb4ad	reproduce/bioinformatics/application_inputs/targets/at0492.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
at0493	target	GENCODE v49	GRCh38	ENSG00000128346.12	C22orf23	ENST00000403305.6	GENCODE v49 protein-coding transcript on chr21 or chr22; one transcript per stable gene by MANE Select, Ensembl canonical, APPRIS principal, basic tag, level, descending length, and transcript ID; forward-genomic strand-aware TSS window -2000/+500; canonical ACGT	2501	chr22	-	37953601	37953101	37955601	f3dca6e117587260d1bbda59d77428106beb1e3cf9d064c544c4da8ad91ee9a5	fab31abcc400785ff8ac52bfc7342350f1ab9b26452a18584054e8e2ade8c081	reproduce/bioinformatics/application_inputs/targets/at0493.fa	UCSC data-use conditions and Genome Reference Consortium attribution apply; selected promoter FASTA retained; final redistribution approval remains owner-controlled	application	preregistered_not_run
